"miRNA","Target / Target pathway","Support","Source","Experiment(s)","Reference - PMID"
"hsa-miR-122-5p","MEF2D","Functional MTI","MIRT438005","Luciferase reporter assay","27109478"
"hsa-miR-122-5p","TGFB1","Functional MTI (Weak)","MIRT438206","qRT-PCR","24168656"
"hsa-miR-122-5p","AXL","Functional MTI","MIRT438639","Luciferase reporter assay","24113455"
"hsa-miR-122-5p","NOD2","Functional MTI","MIRT438655","Luciferase reporter assay, qRT-PCR, Western blot","23872065"
"hsa-miR-122-5p","FUT8","Functional MTI","MIRT438734","Luciferase reporter assay, qRT-PCR, Western blot","24130780"
"hsa-miR-122-5p","CYP3A5","Functional MTI (Weak)","MIRT449879","PAR-CLIP","22100165"
"hsa-miR-122-5p","OLR1","Functional MTI (Weak)","MIRT451716","PAR-CLIP","23592263"
"hsa-miR-122-5p","EFTUD2","Functional MTI (Weak)","MIRT453274","PAR-CLIP","23592263"
"hsa-miR-122-5p","MRPL52","Functional MTI (Weak)","MIRT454113","PAR-CLIP","23592263"
"hsa-miR-122-5p","OSBPL10","Functional MTI (Weak)","MIRT454232","PAR-CLIP","23592263"
"hsa-miR-122-5p","OSBPL10","Functional MTI (Weak)","MIRT454232","PAR-CLIP","24398324"
"hsa-miR-122-5p","OSBPL10","Functional MTI (Weak)","MIRT454232","PAR-CLIP","23446348"
"hsa-miR-122-5p","OSBPL10","Functional MTI (Weak)","MIRT454232","PAR-CLIP, HITS-CLIP","21572407"
"hsa-miR-122-5p","OSBPL10","Functional MTI (Weak)","MIRT454232","PAR-CLIP","20371350"
"hsa-miR-122-5p","OSBPL10","Functional MTI (Weak)","MIRT454232","HITS-CLIP","23824327"
"hsa-miR-122-5p","OSBPL10","Functional MTI (Weak)","MIRT454232","HITS-CLIP","23706177"
"hsa-miR-122-5p","OSBPL10","Functional MTI (Weak)","MIRT454232","PAR-CLIP","26701625"
"hsa-miR-122-5p","OSBPL10","Functional MTI (Weak)","MIRT454232","PAR-CLIP","27292025"
"hsa-miR-122-5p","CDKL1","Functional MTI (Weak)","MIRT454344","PAR-CLIP","23592263"
"hsa-miR-122-5p","ZSWIM1","Functional MTI (Weak)","MIRT455826","PAR-CLIP","23592263"
"hsa-miR-122-5p","ZSWIM1","Functional MTI (Weak)","MIRT455826","HITS-CLIP","27418678"
"hsa-miR-122-5p","PIGO","Functional MTI (Weak)","MIRT459903","PAR-CLIP","23592263"
"hsa-miR-122-5p","PIGO","Functional MTI (Weak)","MIRT459903","PAR-CLIP","24398324"
"hsa-miR-122-5p","PIGO","Functional MTI (Weak)","MIRT459903","PAR-CLIP","23446348"
"hsa-miR-122-5p","PIGO","Functional MTI (Weak)","MIRT459903","PAR-CLIP, HITS-CLIP","21572407"
"hsa-miR-122-5p","PIGO","Functional MTI (Weak)","MIRT459903","PAR-CLIP","20371350"
"hsa-miR-122-5p","PIGO","Functional MTI (Weak)","MIRT459903","HITS-CLIP","23824327"
"hsa-miR-122-5p","PIGO","Functional MTI (Weak)","MIRT459903","PAR-CLIP","27292025"
"hsa-miR-122-5p","G6PC","Functional MTI (Weak)","MIRT461654","PAR-CLIP","23592263"
"hsa-miR-122-5p","TNFSF14","Functional MTI (Weak)","MIRT461934","PAR-CLIP","23592263"
"hsa-miR-122-5p","WSB1","Functional MTI (Weak)","MIRT463834","PAR-CLIP","23592263"
"hsa-miR-122-5p","SUMO1","Functional MTI (Weak)","MIRT468615","PAR-CLIP","23592263"
"hsa-miR-122-5p","REL","Functional MTI (Weak)","MIRT469456","PAR-CLIP","23592263"
"hsa-miR-122-5p","REL","Functional MTI (Weak)","MIRT469456","PAR-CLIP","23446348"
"hsa-miR-122-5p","REL","Functional MTI (Weak)","MIRT469456","PAR-CLIP","21572407"
"hsa-miR-122-5p","RAD21","Functional MTI (Weak)","MIRT469637","PAR-CLIP","23592263"
"hsa-miR-122-5p","RAD21","Functional MTI (Weak)","MIRT469637","PAR-CLIP","23446348"
"hsa-miR-122-5p","RAD21","Functional MTI (Weak)","MIRT469637","PAR-CLIP","20371350"
"hsa-miR-122-5p","MDM4","Functional MTI (Weak)","MIRT473432","PAR-CLIP","23592263"
"hsa-miR-122-5p","MAFK","Functional MTI (Weak)","MIRT473872","PAR-CLIP","23592263"
"hsa-miR-122-5p","MAFK","Functional MTI (Weak)","MIRT473872","PAR-CLIP","24398324"
"hsa-miR-122-5p","MAFK","Functional MTI (Weak)","MIRT473872","PAR-CLIP","20371350"
"hsa-miR-122-5p","MAFK","Functional MTI (Weak)","MIRT473872","PAR-CLIP","26701625"
"hsa-miR-122-5p","FHL2","Functional MTI (Weak)","MIRT476861","PAR-CLIP","23592263"
"hsa-miR-122-5p","FHL2","Functional MTI (Weak)","MIRT476861","PAR-CLIP","23446348"
"hsa-miR-122-5p","FBXO21","Functional MTI (Weak)","MIRT476893","PAR-CLIP","23592263"
"hsa-miR-122-5p","CCDC43","Functional MTI (Weak)","MIRT479880","PAR-CLIP","23592263"
"hsa-miR-122-5p","UBTF","Functional MTI (Weak)","MIRT488848","PAR-CLIP","23592263"
"hsa-miR-122-5p","LRP3","Functional MTI (Weak)","MIRT491164","PAR-CLIP","23592263"
"hsa-miR-122-5p","PRMT3","Functional MTI (Weak)","MIRT497662","PAR-CLIP","22291592"
"hsa-miR-122-5p","UTP4","Functional MTI (Weak)","MIRT499759","PAR-CLIP","24398324"
"hsa-miR-122-5p","UTP4","Functional MTI (Weak)","MIRT499759","PAR-CLIP","23446348"
"hsa-miR-122-5p","UTP4","Functional MTI (Weak)","MIRT499759","PAR-CLIP","22012620"
"hsa-miR-122-5p","UTP4","Functional MTI (Weak)","MIRT499759","PAR-CLIP, HITS-CLIP","21572407"
"hsa-miR-122-5p","UTP4","Functional MTI (Weak)","MIRT499759","PAR-CLIP","20371350"
"hsa-miR-122-5p","ABCF2","Functional MTI (Weak)","MIRT500014","PAR-CLIP","24398324"
"hsa-miR-122-5p","ABCF2","Functional MTI (Weak)","MIRT500014","PAR-CLIP","23446348"
"hsa-miR-122-5p","ABCF2","Functional MTI (Weak)","MIRT500014","PAR-CLIP, HITS-CLIP","21572407"
"hsa-miR-122-5p","ABCF2","Functional MTI (Weak)","MIRT500014","PAR-CLIP","20371350"
"hsa-miR-122-5p","ABCF2","Functional MTI (Weak)","MIRT500014","PAR-CLIP","26701625"
"hsa-miR-122-5p","SLC7A5","Functional MTI (Weak)","MIRT501090","PAR-CLIP","24398324"
"hsa-miR-122-5p","SLC7A5","Functional MTI (Weak)","MIRT501090","PAR-CLIP","22012620"
"hsa-miR-122-5p","SLC7A5","Functional MTI (Weak)","MIRT501090","PAR-CLIP","26701625"
"hsa-miR-122-5p","ZNF485","Functional MTI (Weak)","MIRT499314","PAR-CLIP","24398324"
"hsa-miR-122-5p","ZNF485","Functional MTI (Weak)","MIRT499314","PAR-CLIP","23446348"
"hsa-miR-122-5p","ZNF485","Functional MTI (Weak)","MIRT499314","PAR-CLIP","22012620"
"hsa-miR-122-5p","ZNF485","Functional MTI (Weak)","MIRT499314","PAR-CLIP, HITS-CLIP","21572407"
"hsa-miR-122-5p","ZNF485","Functional MTI (Weak)","MIRT499314","PAR-CLIP","20371350"
"hsa-miR-122-5p","ZNF354B","Functional MTI (Weak)","MIRT509646","PAR-CLIP","23446348"
"hsa-miR-122-5p","ZNF354B","Functional MTI (Weak)","MIRT509646","PAR-CLIP","22012620"
"hsa-miR-122-5p","ZNF354B","Functional MTI (Weak)","MIRT509646","PAR-CLIP","21572407"
"hsa-miR-122-5p","ZNF354B","Functional MTI (Weak)","MIRT509646","PAR-CLIP","20371350"
"hsa-miR-122-5p","ZNF354B","Functional MTI (Weak)","MIRT509646","HITS-CLIP","23706177"
"hsa-miR-122-5p","TOMM70","Functional MTI (Weak)","MIRT509945","PAR-CLIP","23446348"
"hsa-miR-122-5p","TOMM70","Functional MTI (Weak)","MIRT509945","PAR-CLIP","22012620"
"hsa-miR-122-5p","TOMM70","Functional MTI (Weak)","MIRT509945","PAR-CLIP","20371350"
"hsa-miR-122-5p","SLC2A3","Functional MTI (Weak)","MIRT510320","PAR-CLIP","23446348"
"hsa-miR-122-5p","SLC2A3","Functional MTI (Weak)","MIRT510320","PAR-CLIP","21572407"
"hsa-miR-122-5p","GTF2F1","Functional MTI (Weak)","MIRT515505","PAR-CLIP","23446348"
"hsa-miR-122-5p","COPA","Functional MTI (Weak)","MIRT516410","PAR-CLIP","23446348"
"hsa-miR-122-5p","NCAPD2","Functional MTI (Weak)","MIRT517861","PAR-CLIP","23446348"
"hsa-miR-122-5p","NCAPD2","Functional MTI (Weak)","MIRT517861","PAR-CLIP","21572407"
"hsa-miR-122-5p","MCAM","Functional MTI (Weak)","MIRT522558","PAR-CLIP","23446348"
"hsa-miR-122-5p","MCAM","Functional MTI (Weak)","MIRT522558","PAR-CLIP","22012620"
"hsa-miR-122-5p","GLUL","Functional MTI (Weak)","MIRT523525","PAR-CLIP","23446348"
"hsa-miR-122-5p","FBXO27","Functional MTI (Weak)","MIRT523764","PAR-CLIP","23446348"
"hsa-miR-122-5p","FBXO27","Functional MTI (Weak)","MIRT523764","PAR-CLIP","22012620"
"hsa-miR-122-5p","CDK19","Functional MTI (Weak)","MIRT524517","PAR-CLIP","23446348"
"hsa-miR-122-5p","BIRC5","Functional MTI (Weak)","MIRT524753","PAR-CLIP","23446348"
"hsa-miR-122-5p","BIRC5","Functional MTI (Weak)","MIRT524753","PAR-CLIP","21572407"
"hsa-miR-122-5p","BIRC5","Functional MTI (Weak)","MIRT524753","PAR-CLIP","20371350"
"hsa-miR-122-5p","YWHAB","Functional MTI (Weak)","MIRT529366","PAR-CLIP","22012620"
"hsa-miR-122-5p","YWHAB","Functional MTI (Weak)","MIRT529366","HITS-CLIP","21572407"
"hsa-miR-122-5p","SIGLEC12","Functional MTI (Weak)","MIRT531189","PAR-CLIP","22012620"
"hsa-miR-122-5p","TIMM29","Functional MTI (Weak)","MIRT531639","PAR-CLIP","22012620"
"hsa-miR-122-5p","TIMM29","Functional MTI (Weak)","MIRT531639","HITS-CLIP","21572407"
"hsa-miR-122-5p","SLC4A1","Functional MTI (Weak)","MIRT531913","PAR-CLIP","22012620"
"hsa-miR-122-5p","YIPF4","Functional MTI (Weak)","MIRT533115","PAR-CLIP","22012620"
"hsa-miR-122-5p","YIPF4","Functional MTI (Weak)","MIRT533115","HITS-CLIP","23824327"
"hsa-miR-122-5p","PATZ1","Functional MTI (Weak)","MIRT532678","PAR-CLIP","22012620"
"hsa-miR-122-5p","PARVB","Functional MTI (Weak)","MIRT535471","PAR-CLIP","22012620"
"hsa-miR-122-5p","PARVB","Functional MTI (Weak)","MIRT535471","HITS-CLIP","21572407"
"hsa-miR-122-5p","RBM47","Functional MTI (Weak)","MIRT534740","PAR-CLIP","22012620"
"hsa-miR-122-5p","HSPA4L","Functional MTI (Weak)","MIRT536742","PAR-CLIP","22012620"
"hsa-miR-122-5p","ABCF1","Functional MTI (Weak)","MIRT539523","PAR-CLIP","22012620"
"hsa-miR-122-5p","ABCF1","Functional MTI (Weak)","MIRT539523","HITS-CLIP","21572407"
"hsa-miR-122-5p","GALNT3","Functional MTI (Weak)","MIRT537237","PAR-CLIP","22012620"
"hsa-miR-122-5p","RBM43","Functional MTI (Weak)","MIRT540438","PAR-CLIP","21572407"
"hsa-miR-122-5p","ERC1","Functional MTI (Weak)","MIRT542982","PAR-CLIP","21572407"
"hsa-miR-122-5p","AP1S1","Functional MTI (Weak)","MIRT544674","PAR-CLIP","21572407"
"hsa-miR-122-5p","HDDC2","Functional MTI (Weak)","MIRT549514","PAR-CLIP","21572407"
"hsa-miR-122-5p","ORC6","Functional MTI (Weak)","MIRT549663","PAR-CLIP","21572407"
"hsa-miR-122-5p","ORC6","Functional MTI (Weak)","MIRT549663","PAR-CLIP","20371350"
"hsa-miR-122-5p","PPIC","Functional MTI (Weak)","MIRT555420","PAR-CLIP","21572407"
"hsa-miR-122-5p","PPIC","Functional MTI (Weak)","MIRT555420","PAR-CLIP","27292025"
"hsa-miR-122-5p","ZNF322P1","Functional MTI (Weak)","MIRT564701","PAR-CLIP","20371350"
"hsa-miR-122-5p","PRSS16","Functional MTI (Weak)","MIRT570257","PAR-CLIP","20371350"
"hsa-miR-122-5p","PKNOX1","Functional MTI (Weak)","MIRT570046","PAR-CLIP","20371350"
"hsa-miR-122-5p","HM13","Functional MTI (Weak)","MIRT571143","PAR-CLIP","20371350"
"hsa-miR-122-5p","HEBP2","Functional MTI (Weak)","MIRT607490","HITS-CLIP","24906430"
"hsa-miR-122-5p","POM121L7P","Functional MTI (Weak)","MIRT607065","HITS-CLIP","24906430"
"hsa-miR-122-5p","ABL2","Functional MTI (Weak)","MIRT607522","HITS-CLIP","24906430"
"hsa-miR-122-5p","BTN3A2","Functional MTI (Weak)","MIRT607655","HITS-CLIP","24906430"
"hsa-miR-122-5p","RHBDL2","Functional MTI (Weak)","MIRT607795","HITS-CLIP","24906430"
"hsa-miR-122-5p","ANG","Functional MTI (Weak)","MIRT607927","HITS-CLIP","24906430"
"hsa-miR-122-5p","SYAP1","Functional MTI (Weak)","MIRT608141","HITS-CLIP","24906430"
"hsa-miR-122-5p","PHLDA3","Functional MTI (Weak)","MIRT607842","HITS-CLIP","24906430"
"hsa-miR-122-5p","SNX22","Functional MTI (Weak)","MIRT607966","HITS-CLIP","24906430"
"hsa-miR-122-5p","ZFP14","Functional MTI (Weak)","MIRT608074","HITS-CLIP","24906430"
"hsa-miR-122-5p","ZFP14","Functional MTI (Weak)","MIRT608074","HITS-CLIP","27418678"
"hsa-miR-122-5p","RABL3","Functional MTI (Weak)","MIRT612620","HITS-CLIP","23824327"
"hsa-miR-122-5p","CCS","Functional MTI (Weak)","MIRT617444","HITS-CLIP","23824327"
"hsa-miR-122-5p","MTO1","Functional MTI (Weak)","MIRT617552","HITS-CLIP","23824327"
"hsa-miR-122-5p","HLA-E","Functional MTI (Weak)","MIRT618772","HITS-CLIP","23824327"
"hsa-miR-122-5p","MEAF6","Functional MTI (Weak)","MIRT618926","HITS-CLIP","23824327"
"hsa-miR-122-5p","TIAL1","Functional MTI (Weak)","MIRT619247","HITS-CLIP","23824327"
"hsa-miR-122-5p","YME1L1","Functional MTI (Weak)","MIRT620091","HITS-CLIP","23824327"
"hsa-miR-122-5p","XKR6","Functional MTI (Weak)","MIRT620483","HITS-CLIP","23824327"
"hsa-miR-122-5p","METTL27","Functional MTI (Weak)","MIRT620570","HITS-CLIP","23824327"
"hsa-miR-122-5p","METTL27","Functional MTI (Weak)","MIRT620570","HITS-CLIP","19536157"
"hsa-miR-122-5p","DGKE","Functional MTI (Weak)","MIRT624165","HITS-CLIP","23824327"
"hsa-miR-122-5p","ORAI2","Functional MTI (Weak)","MIRT622977","HITS-CLIP","23824327"
"hsa-miR-122-5p","ORAI2","Functional MTI (Weak)","MIRT622977","PAR-CLIP","27292025"
"hsa-miR-122-5p","NAA50","Functional MTI (Weak)","MIRT623169","HITS-CLIP","23824327"
"hsa-miR-122-5p","AGAP9","Functional MTI (Weak)","MIRT625268","HITS-CLIP","23824327"
"hsa-miR-122-5p","OPTN","Functional MTI (Weak)","MIRT625694","HITS-CLIP","23824327"
"hsa-miR-122-5p","AKR7L","Functional MTI (Weak)","MIRT625396","HITS-CLIP","23824327"
"hsa-miR-122-5p","AKR7L","Functional MTI (Weak)","MIRT625396","PAR-CLIP","27292025"
"hsa-miR-122-5p","SF3A1","Functional MTI (Weak)","MIRT627077","HITS-CLIP","23824327"
"hsa-miR-122-5p","MKLN1","Functional MTI (Weak)","MIRT626093","HITS-CLIP","23824327"
"hsa-miR-122-5p","CHDH","Functional MTI (Weak)","MIRT626431","HITS-CLIP","23824327"
"hsa-miR-122-5p","FIG4","Functional MTI (Weak)","MIRT627013","HITS-CLIP","23824327"
"hsa-miR-122-5p","SF3A1","Functional MTI (Weak)","MIRT627077","HITS-CLIP","27418678"
"hsa-miR-122-5p","HS3ST1","Functional MTI (Weak)","MIRT627140","HITS-CLIP","23824327"
"hsa-miR-122-5p","THAP2","Functional MTI (Weak)","MIRT627420","HITS-CLIP","23824327"
"hsa-miR-122-5p","TAS2R5","Functional MTI (Weak)","MIRT627441","HITS-CLIP","23824327"
"hsa-miR-122-5p","TSHZ2","Functional MTI (Weak)","MIRT627347","HITS-CLIP","23824327"
"hsa-miR-122-5p","TAS2R5","Functional MTI (Weak)","MIRT627441","PAR-CLIP","27292025"
"hsa-miR-122-5p","KAT7","Functional MTI (Weak)","MIRT628078","HITS-CLIP","23824327"
"hsa-miR-122-5p","KAT7","Functional MTI (Weak)","MIRT628078","HITS-CLIP","19536157"
"hsa-miR-122-5p","CYB5D1","Functional MTI (Weak)","MIRT628276","HITS-CLIP","23824327"
"hsa-miR-122-5p","UNC13A","Functional MTI (Weak)","MIRT629286","HITS-CLIP","23824327"
"hsa-miR-122-5p","F2RL1","Functional MTI (Weak)","MIRT629094","HITS-CLIP","23824327"
"hsa-miR-122-5p","ADM2","Functional MTI (Weak)","MIRT629407","HITS-CLIP","23824327"
"hsa-miR-122-5p","CINP","Functional MTI (Weak)","MIRT629236","HITS-CLIP","23824327"
"hsa-miR-122-5p","NARS","Functional MTI (Weak)","MIRT629984","HITS-CLIP","23824327"
"hsa-miR-122-5p","WDR31","Functional MTI (Weak)","MIRT629635","HITS-CLIP","23824327"
"hsa-miR-122-5p","NOM1","Functional MTI (Weak)","MIRT629874","HITS-CLIP","23824327"
"hsa-miR-122-5p","RFC2","Functional MTI (Weak)","MIRT629584","HITS-CLIP","23824327"
"hsa-miR-122-5p","TERF2","Functional MTI (Weak)","MIRT630043","HITS-CLIP","23824327"
"hsa-miR-122-5p","ARHGEF5","Functional MTI (Weak)","MIRT630127","HITS-CLIP","23824327"
"hsa-miR-122-5p","ZBTB8A","Functional MTI (Weak)","MIRT630155","HITS-CLIP","23824327"
"hsa-miR-122-5p","ZBTB8A","Functional MTI (Weak)","MIRT630155","HITS-CLIP","27418678"
"hsa-miR-122-5p","SMTNL2","Functional MTI (Weak)","MIRT630252","HITS-CLIP","23824327"
"hsa-miR-122-5p","PSMB5","Functional MTI (Weak)","MIRT630278","HITS-CLIP","23824327"
"hsa-miR-122-5p","CYP20A1","Functional MTI (Weak)","MIRT630497","HITS-CLIP","23824327"
"hsa-miR-122-5p","NIP7","Functional MTI (Weak)","MIRT630061","HITS-CLIP","23824327"
"hsa-miR-122-5p","NKAP","Functional MTI (Weak)","MIRT630347","HITS-CLIP","23824327"
"hsa-miR-122-5p","CENPM","Functional MTI (Weak)","MIRT631264","HITS-CLIP","23824327"
"hsa-miR-122-5p","IL2RA","Functional MTI (Weak)","MIRT631403","HITS-CLIP","23824327"
"hsa-miR-122-5p","LRCH3","Functional MTI (Weak)","MIRT636450","HITS-CLIP","23824327"
"hsa-miR-122-5p","RPS15A","Functional MTI (Weak)","MIRT632470","HITS-CLIP","23824327"
"hsa-miR-122-5p","DUSP18","Functional MTI (Weak)","MIRT632994","HITS-CLIP","23824327"
"hsa-miR-122-5p","ZNF573","Functional MTI (Weak)","MIRT633239","HITS-CLIP","23824327"
"hsa-miR-122-5p","SLC1A5","Functional MTI (Weak)","MIRT633286","HITS-CLIP","23824327"
"hsa-miR-122-5p","PGBD5","Functional MTI (Weak)","MIRT633536","HITS-CLIP","23824327"
"hsa-miR-122-5p","MFSD4B","Functional MTI (Weak)","MIRT634600","HITS-CLIP","23824327"
"hsa-miR-122-5p","MFSD4B","Functional MTI (Weak)","MIRT634600","PAR-CLIP","27292025"
"hsa-miR-122-5p","MYH11","Functional MTI (Weak)","MIRT635050","HITS-CLIP","23824327"
"hsa-miR-122-5p","BMS1","Functional MTI (Weak)","MIRT635322","HITS-CLIP","23824327"
"hsa-miR-122-5p","RNF157","Functional MTI (Weak)","MIRT636268","HITS-CLIP","23824327"
"hsa-miR-122-5p","PDP2","Functional MTI (Weak)","MIRT632596","HITS-CLIP","23824327"
"hsa-miR-122-5p","CXorf21","Functional MTI (Weak)","MIRT633082","HITS-CLIP","23824327"
"hsa-miR-122-5p","SGO1","Functional MTI (Weak)","MIRT634338","HITS-CLIP","23824327"
"hsa-miR-122-5p","QPRT","Functional MTI (Weak)","MIRT635236","HITS-CLIP","23824327"
"hsa-miR-122-5p","FMN1","Functional MTI (Weak)","MIRT636516","HITS-CLIP","23824327"
"hsa-miR-122-5p","ROMO1","Functional MTI (Weak)","MIRT637188","HITS-CLIP","23824327"
"hsa-miR-122-5p","BAMBI","Functional MTI (Weak)","MIRT637134","HITS-CLIP","23824327"
"hsa-miR-122-5p","SLC16A5","Functional MTI (Weak)","MIRT636755","HITS-CLIP","23824327"
"hsa-miR-122-5p","CEP89","Functional MTI (Weak)","MIRT637693","HITS-CLIP","23824327"
"hsa-miR-122-5p","IBA57","Functional MTI (Weak)","MIRT637287","HITS-CLIP","23824327"
"hsa-miR-122-5p","RGS9BP","Functional MTI (Weak)","MIRT637532","HITS-CLIP","23824327"
"hsa-miR-122-5p","OLA1","Functional MTI (Weak)","MIRT637788","HITS-CLIP","23824327"
"hsa-miR-122-5p","LILRA2","Functional MTI (Weak)","MIRT637925","HITS-CLIP","23824327"
"hsa-miR-122-5p","PLXDC2","Functional MTI (Weak)","MIRT638449","HITS-CLIP","23824327"
"hsa-miR-122-5p","PLXDC2","Functional MTI (Weak)","MIRT638449","PAR-CLIP","27292025"
"hsa-miR-122-5p","ENTPD1","Functional MTI (Weak)","MIRT640871","HITS-CLIP","23824327"
"hsa-miR-122-5p","TMCO1","Functional MTI (Weak)","MIRT644665","HITS-CLIP","23824327"
"hsa-miR-122-5p","FAM71F2","Functional MTI (Weak)","MIRT643123","HITS-CLIP","23824327"
"hsa-miR-122-5p","PTGR2","Functional MTI (Weak)","MIRT642643","HITS-CLIP","23824327"
"hsa-miR-122-5p","HACD4","Functional MTI (Weak)","MIRT643082","HITS-CLIP","23824327"
"hsa-miR-122-5p","SLC35E3","Functional MTI (Weak)","MIRT644236","HITS-CLIP","23824327"
"hsa-miR-122-5p","FAM217B","Functional MTI (Weak)","MIRT646508","HITS-CLIP","23824327"
"hsa-miR-122-5p","SLC35E2B","Functional MTI (Weak)","MIRT645092","HITS-CLIP","23824327"
"hsa-miR-122-5p","ACP6","Functional MTI (Weak)","MIRT645993","HITS-CLIP","23824327"
"hsa-miR-122-5p","ADCY2","Functional MTI (Weak)","MIRT647013","HITS-CLIP","23824327"
"hsa-miR-122-5p","ABCA6","Functional MTI (Weak)","MIRT648865","HITS-CLIP","23824327"
"hsa-miR-122-5p","SEC23B","Functional MTI (Weak)","MIRT647095","HITS-CLIP","23824327"
"hsa-miR-122-5p","FADS6","Functional MTI (Weak)","MIRT648040","HITS-CLIP","23824327"
"hsa-miR-122-5p","PIGG","Functional MTI (Weak)","MIRT648510","HITS-CLIP","23824327"
"hsa-miR-122-5p","NFX1","Functional MTI (Weak)","MIRT647714","HITS-CLIP","23824327"
"hsa-miR-122-5p","NFX1","Functional MTI (Weak)","MIRT647714","HITS-CLIP","23313552"
"hsa-miR-122-5p","TMEM40","Functional MTI (Weak)","MIRT652398","HITS-CLIP","23824327"
"hsa-miR-122-5p","DNPEP","Functional MTI (Weak)","MIRT649182","HITS-CLIP","23824327"
"hsa-miR-122-5p","TEP1","Functional MTI (Weak)","MIRT649660","HITS-CLIP","23824327"
"hsa-miR-122-5p","XIAP","Functional MTI (Weak)","MIRT651465","HITS-CLIP","23824327"
"hsa-miR-122-5p","RPS6KA5","Functional MTI (Weak)","MIRT654122","HITS-CLIP","23824327"
"hsa-miR-122-5p","PXMP4","Functional MTI (Weak)","MIRT654577","HITS-CLIP","23824327"
