I.No	gene_symbol	gene_ensembl_id	mirna_name	mirna_db_id	interaction_score
303	GMPR2	ENSG00000100938	hsa-miR-486-5p	MIMAT0002177	0.964119262355416
304	DUS4L-BCAP29	ENSG00000288558	hsa-miR-16-5p	MIMAT0000069	0.963986322336802
305	TANC1	ENSG00000115183	hsa-miR-486-5p	MIMAT0002177	0.963908055985773
306	MAP2K1	ENSG00000169032	hsa-miR-16-5p	MIMAT0000069	0.963722691162174
307	PHIP	ENSG00000146247	hsa-miR-486-5p	MIMAT0002177	0.963717360057782
308	RANBP3L	ENSG00000164188	hsa-miR-122-5p	MIMAT0000421	0.963530795837852
309	STMN2	ENSG00000104435	hsa-miR-122-5p	MIMAT0000421	0.963363998640578
310	CTDNEP1	ENSG00000175826	hsa-miR-122-5p	MIMAT0000421	0.963340784560563
311	FGF7	ENSG00000140285	hsa-miR-16-5p	MIMAT0000069	0.962847455096791
312	SLC12A2	ENSG00000064651	hsa-miR-16-5p	MIMAT0000069	0.962352089813458
313	GNB5	ENSG00000069966	hsa-miR-16-5p	MIMAT0000069	0.962130529546684
314	EHHADH	ENSG00000113790	hsa-miR-486-5p	MIMAT0002177	0.961880940964849
315	PCNX4	ENSG00000126773	hsa-miR-122-5p	MIMAT0000421	0.961803503687832
316	NFAT5	ENSG00000102908	hsa-miR-122-5p	MIMAT0000421	0.961648188527389
317	TOX3	ENSG00000103460	hsa-miR-16-5p	MIMAT0000069	0.961558182575888
318	CREBL2	ENSG00000111269	hsa-miR-486-5p	MIMAT0002177	0.961478519628031
319	PAFAH1B2	ENSG00000168092	hsa-miR-16-5p	MIMAT0000069	0.961421358796172
320	PHACTR2	ENSG00000112419	hsa-miR-16-5p	MIMAT0000069	0.961011703104688
321	USP53	ENSG00000145390	hsa-miR-122-5p	MIMAT0000421	0.960819012884358
322	LRP10	ENSG00000197324	hsa-miR-486-5p	MIMAT0002177	0.960501151615894
323	RASSF3	ENSG00000153179	hsa-miR-486-5p	MIMAT0002177	0.960152064329708
324	KCNJ2	ENSG00000123700	hsa-miR-16-5p	MIMAT0000069	0.96000909509723
325	SLC35G5	ENSG00000177710	hsa-miR-486-5p	MIMAT0002177	0.959858235757802
326	PFDN6	ENSG00000204220	hsa-miR-486-5p	MIMAT0002177	0.959189990902306
327	PLEKHA1	ENSG00000107679	hsa-miR-16-5p	MIMAT0000069	0.959074300667971
328	USP15	ENSG00000135655	hsa-miR-16-5p	MIMAT0000069	0.958986718013905
329	ST6GALNAC6	ENSG00000160408	hsa-miR-486-5p	MIMAT0002177	0.958967561175068
330	ZNF449	ENSG00000173275	hsa-miR-16-5p	MIMAT0000069	0.958905340508295
331	PURA	ENSG00000185129	hsa-miR-16-5p	MIMAT0000069	0.95869220690233
332	ADAM10	ENSG00000137845	hsa-miR-122-5p	MIMAT0000421	0.958631618220986
333	CDC14A	ENSG00000079335	hsa-miR-16-5p	MIMAT0000069	0.958399152014924
334	KCNT2	ENSG00000162687	hsa-miR-16-5p	MIMAT0000069	0.958297396019968
335	DLAT	ENSG00000150768	hsa-miR-122-5p	MIMAT0000421	0.958295754509955
336	MUC17	ENSG00000169876	hsa-miR-486-5p	MIMAT0002177	0.958272479887509
337	CCNG1	ENSG00000113328	hsa-miR-122-5p	MIMAT0000421	0.958234061081434
338	CASK	ENSG00000147044	hsa-miR-16-5p	MIMAT0000069	0.958067331701549
339	CHRD	ENSG00000090539	hsa-miR-16-5p	MIMAT0000069	0.95783330762635
340	PTCD3	ENSG00000132300	hsa-miR-16-5p	MIMAT0000069	0.957682847765519
341	BX664615.2	ENSG00000283886	hsa-miR-16-5p	MIMAT0000069	0.957457709686995
342	AREL1	ENSG00000119682	hsa-miR-16-5p	MIMAT0000069	0.957214546823809
343	IFT74	ENSG00000096872	hsa-miR-16-5p	MIMAT0000069	0.957047891594689
344	DUSP4	ENSG00000120875	hsa-miR-122-5p	MIMAT0000421	0.956960102633863
345	CNTNAP1	ENSG00000108797	hsa-miR-16-5p	MIMAT0000069	0.956947506297352
346	EPHA3	ENSG00000044524	hsa-miR-486-5p	MIMAT0002177	0.95682331276384
347	RIMKLB	ENSG00000166532	hsa-miR-16-5p	MIMAT0000069	0.956781397824859
348	ATXN7L3	ENSG00000087152	hsa-miR-16-5p	MIMAT0000069	0.956609651408155
349	BCL2A1	ENSG00000140379	hsa-miR-122-5p	MIMAT0000421	0.956392429370063
350	TRNT1	ENSG00000072756	hsa-miR-486-5p	MIMAT0002177	0.956263770452422
351	NECTIN1	ENSG00000110400	hsa-miR-16-5p	MIMAT0000069	0.955777995731204
352	ELL2	ENSG00000118985	hsa-miR-16-5p	MIMAT0000069	0.955767820027705
353	SPRED1	ENSG00000166068	hsa-miR-16-5p	MIMAT0000069	0.955683506538528
354	PCGF5	ENSG00000180628	hsa-miR-16-5p	MIMAT0000069	0.955622668284397
355	RPS6KA3	ENSG00000177189	hsa-miR-16-5p	MIMAT0000069	0.955471242660991
356	ZFHX4	ENSG00000091656	hsa-miR-16-5p	MIMAT0000069	0.955418445364227
357	DCAF10	ENSG00000122741	hsa-miR-486-5p	MIMAT0002177	0.955401315796917
358	INTS4	ENSG00000149262	hsa-miR-16-5p	MIMAT0000069	0.955255573716253
359	GRHL2	ENSG00000083307	hsa-miR-122-5p	MIMAT0000421	0.955215625131049
360	PCDHA12	ENSG00000251664	hsa-miR-16-5p	MIMAT0000069	0.955215624436657
361	Z84488.1	ENSG00000285446	hsa-miR-122-5p	MIMAT0000421	0.955052651412082
362	NLRX1	ENSG00000160703	hsa-miR-16-5p	MIMAT0000069	0.95504570689419
363	RBM12	ENSG00000244462	hsa-miR-16-5p	MIMAT0000069	0.954904566092335
364	AKAP11	ENSG00000023516	hsa-miR-16-5p	MIMAT0000069	0.954732086607932
365	PLSCR4	ENSG00000114698	hsa-miR-16-5p	MIMAT0000069	0.954721602086026
366	IRAK2	ENSG00000134070	hsa-miR-16-5p	MIMAT0000069	0.954667275051107
367	TTN	ENSG00000155657	hsa-miR-16-5p	MIMAT0000069	0.954485339514027
368	ARIH1	ENSG00000166233	hsa-miR-16-5p	MIMAT0000069	0.954467915993141
369	LAMP2	ENSG00000005893	hsa-miR-16-5p	MIMAT0000069	0.954172470108486
370	LAMP3	ENSG00000078081	hsa-miR-16-5p	MIMAT0000069	0.954123604213851
371	TMX3	ENSG00000166479	hsa-miR-122-5p	MIMAT0000421	0.953738407809338
372	KIF5C	ENSG00000168280	hsa-miR-16-5p	MIMAT0000069	0.953442134007945
373	ADAMTS19	ENSG00000145808	hsa-miR-486-5p	MIMAT0002177	0.953052045642404
374	NDP	ENSG00000124479	hsa-miR-16-5p	MIMAT0000069	0.952929305463936
375	BICD1	ENSG00000151746	hsa-miR-122-5p	MIMAT0000421	0.952927565386639
376	BORCS6	ENSG00000196544	hsa-miR-16-5p	MIMAT0000069	0.952883318961441
377	POLR3F	ENSG00000132664	hsa-miR-16-5p	MIMAT0000069	0.952875305445889
378	TM4SF20	ENSG00000168955	hsa-miR-486-5p	MIMAT0002177	0.952732007635191
379	TASP1	ENSG00000089123	hsa-miR-16-5p	MIMAT0000069	0.952383278664436
380	SPTBN2	ENSG00000173898	hsa-miR-16-5p	MIMAT0000069	0.952210236571068
381	ESRP1	ENSG00000104413	hsa-miR-16-5p	MIMAT0000069	0.952108135498307
382	WNK3	ENSG00000196632	hsa-miR-16-5p	MIMAT0000069	0.95198183520147
383	ZMAT3	ENSG00000172667	hsa-miR-16-5p	MIMAT0000069	0.951838249793079
384	ARPP19	ENSG00000128989	hsa-miR-16-5p	MIMAT0000069	0.951750360273131
385	SEH1L	ENSG00000085415	hsa-miR-16-5p	MIMAT0000069	0.951726711341069
386	BTBD9	ENSG00000183826	hsa-miR-16-5p	MIMAT0000069	0.951654559671544
387	HMGA2	ENSG00000149948	hsa-miR-122-5p	MIMAT0000421	0.951287759600458
388	DHFR2	ENSG00000178700	hsa-miR-486-5p	MIMAT0002177	0.951254340215015
389	ARHGAP5	ENSG00000100852	hsa-miR-486-5p	MIMAT0002177	0.951033228529992
390	CDC42SE2	ENSG00000158985	hsa-miR-16-5p	MIMAT0000069	0.95083988183903
391	SLC35E3	ENSG00000175782	hsa-miR-122-5p	MIMAT0000421	0.950803389811967
392	VTI1A	ENSG00000151532	hsa-miR-486-5p	MIMAT0002177	0.95062441689185
393	TMEM67	ENSG00000164953	hsa-miR-486-5p	MIMAT0002177	0.950520838660189
394	ZC3HAV1	ENSG00000105939	hsa-miR-486-5p	MIMAT0002177	0.950513643521983
395	PAPOLA	ENSG00000090060	hsa-miR-122-5p	MIMAT0000421	0.95050344728431
396	NRG4	ENSG00000169752	hsa-miR-486-5p	MIMAT0002177	0.950383215994035
397	SPEN	ENSG00000065526	hsa-miR-16-5p	MIMAT0000069	0.949934262241008
398	NCOA6	ENSG00000198646	hsa-miR-486-5p	MIMAT0002177	0.949902867949397
399	ARMH4	ENSG00000139971	hsa-miR-16-5p	MIMAT0000069	0.949890973622176
400	GALNT12	ENSG00000119514	hsa-miR-122-5p	MIMAT0000421	0.949814889114087
401	SLC25A34	ENSG00000162461	hsa-miR-122-5p	MIMAT0000421	0.949719524083943
402	MTAP	ENSG00000099810	hsa-miR-122-5p	MIMAT0000421	0.949341286035915
403	MXI1	ENSG00000119950	hsa-miR-486-5p	MIMAT0002177	0.948905106134772
404	RAB10	ENSG00000084733	hsa-miR-16-5p	MIMAT0000069	0.948891006065561
405	SLC38A1	ENSG00000111371	hsa-miR-486-5p	MIMAT0002177	0.948831856578417
406	DDX3X	ENSG00000215301	hsa-miR-16-5p	MIMAT0000069	0.948724991658037
407	AC093512.2	ENSG00000285043	hsa-miR-122-5p	MIMAT0000421	0.948700436687472
408	NIPBL	ENSG00000164190	hsa-miR-486-5p	MIMAT0002177	0.948699742515501
409	TWF1	ENSG00000151239	hsa-miR-486-5p	MIMAT0002177	0.948540279184384
410	EPO	ENSG00000130427	hsa-miR-122-5p	MIMAT0000421	0.948494886133326
411	SNRPD1	ENSG00000167088	hsa-miR-486-5p	MIMAT0002177	0.948448900882234
412	MEOX2	ENSG00000106511	hsa-miR-16-5p	MIMAT0000069	0.948223906587168
413	CLCN5	ENSG00000171365	hsa-miR-16-5p	MIMAT0000069	0.948034010889836
414	GPR153	ENSG00000158292	hsa-miR-486-5p	MIMAT0002177	0.947978186030357
415	DENND4A	ENSG00000174485	hsa-miR-16-5p	MIMAT0000069	0.947954434004567
416	DYNLL2	ENSG00000264364	hsa-miR-16-5p	MIMAT0000069	0.947718301996925
417	MAPRE1	ENSG00000101367	hsa-miR-122-5p	MIMAT0000421	0.947435656255168
418	CACNA2D1	ENSG00000153956	hsa-miR-16-5p	MIMAT0000069	0.947411112077189
419	MECOM	ENSG00000085276	hsa-miR-122-5p	MIMAT0000421	0.94731281483452
420	ZFHX3	ENSG00000140836	hsa-miR-16-5p	MIMAT0000069	0.947252568056689
421	CCDC85C	ENSG00000205476	hsa-miR-16-5p	MIMAT0000069	0.946498151782043
422	LRP6	ENSG00000070018	hsa-miR-16-5p	MIMAT0000069	0.945946567242335
423	NCKAP5	ENSG00000176771	hsa-miR-486-5p	MIMAT0002177	0.945781762740976
424	UBE2V1	ENSG00000244687	hsa-miR-16-5p	MIMAT0000069	0.945691061849367
425	CEP350	ENSG00000135837	hsa-miR-486-5p	MIMAT0002177	0.945466820255728
426	ADAMTS12	ENSG00000151388	hsa-miR-16-5p	MIMAT0000069	0.944904452806967
427	ZNF423	ENSG00000102935	hsa-miR-486-5p	MIMAT0002177	0.944730182221421
428	PRR23D1	ENSG00000255251	hsa-miR-122-5p	MIMAT0000421	0.944682661176668
429	SCAI	ENSG00000173611	hsa-miR-16-5p	MIMAT0000069	0.944219645821492
430	LCE3E	ENSG00000185966	hsa-miR-486-5p	MIMAT0002177	0.944100585935485
431	PRR23D2	ENSG00000255378	hsa-miR-122-5p	MIMAT0000421	0.944039179815164
432	ZNF827	ENSG00000151612	hsa-miR-122-5p	MIMAT0000421	0.944029087549511
433	KIF1B	ENSG00000054523	hsa-miR-16-5p	MIMAT0000069	0.943799576365809
434	NEBL	ENSG00000078114	hsa-miR-16-5p	MIMAT0000069	0.943758322462997
435	NHLRC2	ENSG00000196865	hsa-miR-16-5p	MIMAT0000069	0.943575370026062
436	DHFR	ENSG00000228716	hsa-miR-486-5p	MIMAT0002177	0.94327025450214
437	ADGRL2	ENSG00000117114	hsa-miR-16-5p	MIMAT0000069	0.942974728272292
438	RAB11FIP2	ENSG00000107560	hsa-miR-16-5p	MIMAT0000069	0.942792401748506
439	DENND6A	ENSG00000174839	hsa-miR-16-5p	MIMAT0000069	0.94245971592492
440	PRKG1	ENSG00000185532	hsa-miR-16-5p	MIMAT0000069	0.942371105506042
441	APLN	ENSG00000171388	hsa-miR-16-5p	MIMAT0000069	0.942167001873834
442	KLHL9	ENSG00000198642	hsa-miR-486-5p	MIMAT0002177	0.941835692351858
443	NPAS3	ENSG00000151322	hsa-miR-122-5p	MIMAT0000421	0.941389732223804
444	HSPA4L	ENSG00000164070	hsa-miR-16-5p	MIMAT0000069	0.941290698683248
445	ATF6	ENSG00000118217	hsa-miR-122-5p	MIMAT0000421	0.941131802463674
446	DUSP28	ENSG00000188542	hsa-miR-122-5p	MIMAT0000421	0.941100557932556
447	AKIRIN1	ENSG00000174574	hsa-miR-16-5p	MIMAT0000069	0.94103140242298
448	SH3GL2	ENSG00000107295	hsa-miR-16-5p	MIMAT0000069	0.940847465825649
449	INSR	ENSG00000171105	hsa-miR-16-5p	MIMAT0000069	0.940815408984495
450	DLL1	ENSG00000198719	hsa-miR-16-5p	MIMAT0000069	0.940731402520201
451	PTPRG	ENSG00000144724	hsa-miR-122-5p	MIMAT0000421	0.940717905768121
452	RFXAP	ENSG00000133111	hsa-miR-122-5p	MIMAT0000421	0.940513199541817
453	MAPK8	ENSG00000107643	hsa-miR-16-5p	MIMAT0000069	0.940167025203005
454	CDC27	ENSG00000004897	hsa-miR-16-5p	MIMAT0000069	0.939874909730025
455	ZNF423	ENSG00000102935	hsa-miR-16-5p	MIMAT0000069	0.939770390676688
456	PELI1	ENSG00000197329	hsa-miR-122-5p	MIMAT0000421	0.939704846467702
457	PAFAH1B1	ENSG00000007168	hsa-miR-16-5p	MIMAT0000069	0.939687637848513
458	IMPG1	ENSG00000112706	hsa-miR-16-5p	MIMAT0000069	0.939541149612753
459	CBFA2T3	ENSG00000129993	hsa-miR-16-5p	MIMAT0000069	0.939378216532349
460	SNRK	ENSG00000163788	hsa-miR-16-5p	MIMAT0000069	0.939370239325436
461	NUP50	ENSG00000093000	hsa-miR-16-5p	MIMAT0000069	0.939102453489224
462	CASR	ENSG00000036828	hsa-miR-16-5p	MIMAT0000069	0.938807723603414
463	CSF2RA	ENSG00000198223	hsa-miR-122-5p	MIMAT0000421	0.938698021138559
464	RBM41	ENSG00000089682	hsa-miR-486-5p	MIMAT0002177	0.93803523448114
465	SMAD2	ENSG00000175387	hsa-miR-16-5p	MIMAT0000069	0.937860881622774
466	PIP4K2A	ENSG00000150867	hsa-miR-122-5p	MIMAT0000421	0.937095537712586
467	C10orf67	ENSG00000179133	hsa-miR-16-5p	MIMAT0000069	0.937013615888256
468	VEGFA	ENSG00000112715	hsa-miR-16-5p	MIMAT0000069	0.935887218298073
469	PDZRN3	ENSG00000121440	hsa-miR-486-5p	MIMAT0002177	0.935800020064738
470	ZNF213	ENSG00000085644	hsa-miR-122-5p	MIMAT0000421	0.935063347961682
471	ARFGEF3	ENSG00000112379	hsa-miR-122-5p	MIMAT0000421	0.934835566552559
472	FAM193B	ENSG00000146067	hsa-miR-16-5p	MIMAT0000069	0.934798499668455
473	ZNF181	ENSG00000197841	hsa-miR-486-5p	MIMAT0002177	0.934229158351959
474	CD40LG	ENSG00000102245	hsa-miR-122-5p	MIMAT0000421	0.93393867448001
475	AMER1	ENSG00000184675	hsa-miR-16-5p	MIMAT0000069	0.933866028460154
476	WWC1	ENSG00000113645	hsa-miR-16-5p	MIMAT0000069	0.933712225288468
477	METTL9	ENSG00000197006	hsa-miR-122-5p	MIMAT0000421	0.93353798202817
478	AHCYL2	ENSG00000158467	hsa-miR-16-5p	MIMAT0000069	0.933166411490492
479	STYX	ENSG00000198252	hsa-miR-16-5p	MIMAT0000069	0.933022929948347
480	TRAPPC6B	ENSG00000182400	hsa-miR-486-5p	MIMAT0002177	0.933020203011006
481	ZBTB20	ENSG00000181722	hsa-miR-16-5p	MIMAT0000069	0.932140496210067
482	CHD7	ENSG00000171316	hsa-miR-16-5p	MIMAT0000069	0.932063724131638
483	FOXO1	ENSG00000150907	hsa-miR-16-5p	MIMAT0000069	0.93198357149124
484	POLR1A	ENSG00000068654	hsa-miR-16-5p	MIMAT0000069	0.931692527657077
485	ZNF367	ENSG00000165244	hsa-miR-486-5p	MIMAT0002177	0.931574685021132
486	CENPJ	ENSG00000151849	hsa-miR-486-5p	MIMAT0002177	0.931420900164373
487	PLEKHG4	ENSG00000196155	hsa-miR-16-5p	MIMAT0000069	0.931378629155977
488	NEGR1	ENSG00000172260	hsa-miR-122-5p	MIMAT0000421	0.930707029385793
489	DPH5	ENSG00000117543	hsa-miR-16-5p	MIMAT0000069	0.930697373742735
490	INF2	ENSG00000203485	hsa-miR-16-5p	MIMAT0000069	0.93069152676052
491	FUBP1	ENSG00000162613	hsa-miR-16-5p	MIMAT0000069	0.930619405479673
492	UHMK1	ENSG00000152332	hsa-miR-16-5p	MIMAT0000069	0.930475682216825
493	TRAM1	ENSG00000067167	hsa-miR-16-5p	MIMAT0000069	0.929879810013631
494	CC2D1B	ENSG00000154222	hsa-miR-16-5p	MIMAT0000069	0.929479921947846
495	CCND3	ENSG00000112576	hsa-miR-16-5p	MIMAT0000069	0.928832005946824
496	UBE2K	ENSG00000078140	hsa-miR-16-5p	MIMAT0000069	0.92851761185842
497	NCR3LG1	ENSG00000188211	hsa-miR-16-5p	MIMAT0000069	0.928007593385253
498	DCP1A	ENSG00000272886	hsa-miR-16-5p	MIMAT0000069	0.92792365022215
499	GIT1	ENSG00000108262	hsa-miR-122-5p	MIMAT0000421	0.927752438211425
500	SPRYD3	ENSG00000167778	hsa-miR-16-5p	MIMAT0000069	0.927363905705432
501	SPTLC1	ENSG00000090054	hsa-miR-16-5p	MIMAT0000069	0.927270868055466
502	AVL9	ENSG00000105778	hsa-miR-16-5p	MIMAT0000069	0.92715995107183
503	CDH7	ENSG00000081138	hsa-miR-486-5p	MIMAT0002177	0.927095985997792
504	SIRT4	ENSG00000089163	hsa-miR-16-5p	MIMAT0000069	0.927076550612348
505	LARGE2	ENSG00000165905	hsa-miR-16-5p	MIMAT0000069	0.927056993503712
506	C10orf143	ENSG00000237489	hsa-miR-486-5p	MIMAT0002177	0.926764446122094
507	COL6A6	ENSG00000206384	hsa-miR-486-5p	MIMAT0002177	0.926630443010413
508	FAM83F	ENSG00000133477	hsa-miR-16-5p	MIMAT0000069	0.926585127573034
509	GOLGA1	ENSG00000136935	hsa-miR-122-5p	MIMAT0000421	0.926482219298248
510	SLC9A8	ENSG00000197818	hsa-miR-16-5p	MIMAT0000069	0.926111079495308
511	PIM1	ENSG00000137193	hsa-miR-486-5p	MIMAT0002177	0.9259348401138
512	RBM12	ENSG00000244462	hsa-miR-486-5p	MIMAT0002177	0.925821175428138
513	AC078815.1	ENSG00000288591	hsa-miR-122-5p	MIMAT0000421	0.925707724481555
514	SRSF7	ENSG00000115875	hsa-miR-122-5p	MIMAT0000421	0.925366272921517
515	CNKSR3	ENSG00000153721	hsa-miR-16-5p	MIMAT0000069	0.925171623451011
516	USP14	ENSG00000101557	hsa-miR-16-5p	MIMAT0000069	0.925065918046121
517	CCDC150	ENSG00000144395	hsa-miR-122-5p	MIMAT0000421	0.924559901339314
518	ACTR2	ENSG00000138071	hsa-miR-16-5p	MIMAT0000069	0.924309612783648
519	TMEM241	ENSG00000134490	hsa-miR-486-5p	MIMAT0002177	0.924280292216195
520	ZNF268	ENSG00000090612	hsa-miR-122-5p	MIMAT0000421	0.92419614007184
521	MAMSTR	ENSG00000176909	hsa-miR-16-5p	MIMAT0000069	0.923935464815408
522	PRDM11	ENSG00000019485	hsa-miR-16-5p	MIMAT0000069	0.92381139166289
523	FANCB	ENSG00000181544	hsa-miR-16-5p	MIMAT0000069	0.923799906353226
524	BOLL	ENSG00000152430	hsa-miR-486-5p	MIMAT0002177	0.923506928120916
525	CYP26B1	ENSG00000003137	hsa-miR-16-5p	MIMAT0000069	0.923491801967605
526	SLC9A1	ENSG00000090020	hsa-miR-122-5p	MIMAT0000421	0.923279784627783
527	GLT1D1	ENSG00000151948	hsa-miR-16-5p	MIMAT0000069	0.923045672731765
528	WIPF3	ENSG00000122574	hsa-miR-486-5p	MIMAT0002177	0.923001841809527
529	ELAC1	ENSG00000141642	hsa-miR-16-5p	MIMAT0000069	0.922975176711379
530	ZNF367	ENSG00000165244	hsa-miR-16-5p	MIMAT0000069	0.922794412346399
531	STK26	ENSG00000134602	hsa-miR-486-5p	MIMAT0002177	0.922579519537518
532	NBN	ENSG00000104320	hsa-miR-486-5p	MIMAT0002177	0.921845903637917
533	RICTOR	ENSG00000164327	hsa-miR-16-5p	MIMAT0000069	0.921694482578879
534	NLRP1	ENSG00000091592	hsa-miR-486-5p	MIMAT0002177	0.921485635443518
535	ZNF431	ENSG00000196705	hsa-miR-122-5p	MIMAT0000421	0.921479149368294
536	SLC7A14	ENSG00000013293	hsa-miR-122-5p	MIMAT0000421	0.921421551245791
537	MT1H	ENSG00000205358	hsa-miR-16-5p	MIMAT0000069	0.921264919176174
538	SHOC2	ENSG00000108061	hsa-miR-16-5p	MIMAT0000069	0.921167567122872
539	MFSD4B	ENSG00000173214	hsa-miR-486-5p	MIMAT0002177	0.921120203054754
540	TRIM66	ENSG00000166436	hsa-miR-16-5p	MIMAT0000069	0.920481462243357
541	TRIM10	ENSG00000204613	hsa-miR-486-5p	MIMAT0002177	0.920295489797607
542	ATP4B	ENSG00000186009	hsa-miR-16-5p	MIMAT0000069	0.920218191163593
543	CBX6	ENSG00000183741	hsa-miR-16-5p	MIMAT0000069	0.920167135948953
544	CLDN10	ENSG00000134873	hsa-miR-486-5p	MIMAT0002177	0.920120271516358
545	PIK3R1	ENSG00000145675	hsa-miR-486-5p	MIMAT0002177	0.919700300949351
546	PLCXD2	ENSG00000240891	hsa-miR-16-5p	MIMAT0000069	0.919346703603973
547	ADAMTS3	ENSG00000156140	hsa-miR-16-5p	MIMAT0000069	0.919261880827588
548	COLEC12	ENSG00000158270	hsa-miR-122-5p	MIMAT0000421	0.91918391105364
549	SEC22C	ENSG00000093183	hsa-miR-122-5p	MIMAT0000421	0.919115634014505
550	ARL3	ENSG00000138175	hsa-miR-16-5p	MIMAT0000069	0.919009970026536
551	KDR	ENSG00000128052	hsa-miR-16-5p	MIMAT0000069	0.918745633983265
552	RNF125	ENSG00000101695	hsa-miR-16-5p	MIMAT0000069	0.918656329581724
553	CCDC85C	ENSG00000205476	hsa-miR-486-5p	MIMAT0002177	0.918503726545506
554	NEK2	ENSG00000117650	hsa-miR-486-5p	MIMAT0002177	0.918379788841813
555	MT2A	ENSG00000125148	hsa-miR-16-5p	MIMAT0000069	0.918260180395509
556	GPATCH8	ENSG00000186566	hsa-miR-16-5p	MIMAT0000069	0.91778714149989
557	SLC13A3	ENSG00000158296	hsa-miR-16-5p	MIMAT0000069	0.917711860919018
558	NCR3LG1	ENSG00000188211	hsa-miR-486-5p	MIMAT0002177	0.917434203034543
559	TTN	ENSG00000155657	hsa-miR-486-5p	MIMAT0002177	0.917313395129054
560	FAM227B	ENSG00000166262	hsa-miR-122-5p	MIMAT0000421	0.916444763395867
561	TTC30A	ENSG00000197557	hsa-miR-16-5p	MIMAT0000069	0.916339996022184
562	MYLK4	ENSG00000145949	hsa-miR-16-5p	MIMAT0000069	0.91623167879415
563	COBLL1	ENSG00000082438	hsa-miR-16-5p	MIMAT0000069	0.916210396471036
564	NISCH	ENSG00000010322	hsa-miR-16-5p	MIMAT0000069	0.916049904929026
565	CLIC4	ENSG00000169504	hsa-miR-122-5p	MIMAT0000421	0.916007692728806
566	AQP11	ENSG00000178301	hsa-miR-486-5p	MIMAT0002177	0.915882710053283
567	RFK	ENSG00000135002	hsa-miR-16-5p	MIMAT0000069	0.915763714978872
568	ABHD17B	ENSG00000107362	hsa-miR-486-5p	MIMAT0002177	0.915703381278921
569	NUDT11	ENSG00000196368	hsa-miR-486-5p	MIMAT0002177	0.915592220143521
570	NAV1	ENSG00000134369	hsa-miR-16-5p	MIMAT0000069	0.915557407160814
571	WDR47	ENSG00000085433	hsa-miR-122-5p	MIMAT0000421	0.915551712978577
572	TBRG1	ENSG00000154144	hsa-miR-16-5p	MIMAT0000069	0.915224160985645
573	GALC	ENSG00000054983	hsa-miR-122-5p	MIMAT0000421	0.915217681410416
574	ATP5MC3	ENSG00000154518	hsa-miR-16-5p	MIMAT0000069	0.914766291392751
575	MYL6	ENSG00000092841	hsa-miR-16-5p	MIMAT0000069	0.914675445904313
576	DDR2	ENSG00000162733	hsa-miR-122-5p	MIMAT0000421	0.914571841722593
577	PLXNA2	ENSG00000076356	hsa-miR-122-5p	MIMAT0000421	0.914416542561823
578	MYRIP	ENSG00000170011	hsa-miR-16-5p	MIMAT0000069	0.914311871775133
579	ID4	ENSG00000172201	hsa-miR-486-5p	MIMAT0002177	0.913610341220655
580	SMURF2	ENSG00000108854	hsa-miR-16-5p	MIMAT0000069	0.913551455742811
581	PCDHGA6	ENSG00000253731	hsa-miR-486-5p	MIMAT0002177	0.913232704555976
582	CCDC6	ENSG00000108091	hsa-miR-16-5p	MIMAT0000069	0.912958725687558
583	MAP4K2	ENSG00000168067	hsa-miR-16-5p	MIMAT0000069	0.912735166598571
584	AKAP10	ENSG00000108599	hsa-miR-122-5p	MIMAT0000421	0.912726815983681
585	OTUD4	ENSG00000164164	hsa-miR-16-5p	MIMAT0000069	0.912721643993382
586	HPSE2	ENSG00000172987	hsa-miR-122-5p	MIMAT0000421	0.912556106739393
587	CDKN3	ENSG00000100526	hsa-miR-486-5p	MIMAT0002177	0.911744872144205
588	MYO9A	ENSG00000066933	hsa-miR-122-5p	MIMAT0000421	0.911696849899349
589	RNF41	ENSG00000181852	hsa-miR-16-5p	MIMAT0000069	0.911695911614502
590	BEND5	ENSG00000162373	hsa-miR-122-5p	MIMAT0000421	0.911586123197729
591	EZH1	ENSG00000108799	hsa-miR-16-5p	MIMAT0000069	0.91155129516262
592	SLC38A6	ENSG00000139974	hsa-miR-16-5p	MIMAT0000069	0.911468383291301
593	RIPOR2	ENSG00000111913	hsa-miR-16-5p	MIMAT0000069	0.911455485987333
594	HIPK2	ENSG00000064393	hsa-miR-16-5p	MIMAT0000069	0.911205344075908
595	CACNA1E	ENSG00000198216	hsa-miR-16-5p	MIMAT0000069	0.911130233143665
596	NTRK3	ENSG00000140538	hsa-miR-16-5p	MIMAT0000069	0.910977090362508
597	CCAR1	ENSG00000060339	hsa-miR-122-5p	MIMAT0000421	0.910861464601042
598	MT1G	ENSG00000125144	hsa-miR-16-5p	MIMAT0000069	0.910744721441096
599	CCDC186	ENSG00000165813	hsa-miR-122-5p	MIMAT0000421	0.910649583559829
600	HAUS3	ENSG00000214367	hsa-miR-16-5p	MIMAT0000069	0.910190722272383
601	FGF9	ENSG00000102678	hsa-miR-486-5p	MIMAT0002177	0.910046011653585
602	ARHGAP5	ENSG00000100852	hsa-miR-16-5p	MIMAT0000069	0.909691788827435
603	TBC1D22B	ENSG00000065491	hsa-miR-122-5p	MIMAT0000421	0.909544598097034
604	PDPR	ENSG00000090857	hsa-miR-122-5p	MIMAT0000421	0.909524944283303
