"miRNA","Target / Target pathway","Support","Source","Experiment(s)","Reference - PMID"
"hsa-let-7a-5p","SNX2","Functional MTI (Weak)","MIRT052540","CLASH","23622248"
"hsa-let-7a-5p","GADD45GIP1","Functional MTI (Weak)","MIRT052572","CLASH","23622248"
"hsa-let-7a-5p","MCM3AP","Functional MTI (Weak)","MIRT052573","CLASH","23622248"
"hsa-let-7a-5p","MTUS1","Functional MTI (Weak)","MIRT052541","CLASH","23622248"
"hsa-let-7a-5p","KDM6B","Functional MTI (Weak)","MIRT052574","CLASH","23622248"
"hsa-let-7a-5p","AGO2","Functional MTI (Weak)","MIRT052575","CLASH","23622248"
"hsa-let-7a-5p","ANGEL2","Functional MTI (Weak)","MIRT052576","CLASH","23622248"
"hsa-let-7a-5p","MTUS1","Functional MTI (Weak)","MIRT052541","PAR-CLIP","23592263"
"hsa-let-7a-5p","MTUS1","Functional MTI (Weak)","MIRT052541","PAR-CLIP","24398324"
"hsa-let-7a-5p","MTUS1","Functional MTI (Weak)","MIRT052541","PAR-CLIP","23446348"
"hsa-let-7a-5p","RPL35A","Functional MTI (Weak)","MIRT052577","CLASH","23622248"
"hsa-let-7a-5p","FNIP1","Functional MTI (Weak)","MIRT052578","CLASH","23622248"
"hsa-let-7a-5p","MTUS1","Functional MTI (Weak)","MIRT052541","PAR-CLIP","26701625"
"hsa-let-7a-5p","ATP2B1","Functional MTI (Weak)","MIRT052579","CLASH","23622248"
"hsa-let-7a-5p","PIGN","Functional MTI (Weak)","MIRT052542","CLASH","23622248"
"hsa-let-7a-5p","TAF5","Functional MTI (Weak)","MIRT052580","CLASH","23622248"
"hsa-let-7a-5p","HOXA6","Functional MTI (Weak)","MIRT052543","CLASH","23622248"
"hsa-let-7a-5p","ASCC3","Functional MTI (Weak)","MIRT052581","CLASH","23622248"
"hsa-let-7a-5p","BPTF","Functional MTI (Weak)","MIRT052582","CLASH","23622248"
"hsa-let-7a-5p","PAQR5","Functional MTI (Weak)","MIRT052583","CLASH","23622248"
"hsa-let-7a-5p","DHX57","Functional MTI (Weak)","MIRT052544","CLASH","23622248"
"hsa-let-7a-5p","WIPI2","Functional MTI (Weak)","MIRT052545","CLASH","23622248"
"hsa-let-7a-5p","PCIF1","Functional MTI (Weak)","MIRT052546","CLASH","23622248"
"hsa-let-7a-5p","SPTBN1","Functional MTI (Weak)","MIRT052584","CLASH","23622248"
"hsa-let-7a-5p","MIB1","Functional MTI (Weak)","MIRT052585","CLASH","23622248"
"hsa-let-7a-5p","UBOX5","Functional MTI (Weak)","MIRT052547","CLASH","23622248"
"hsa-let-7a-5p","RPS24","Functional MTI (Weak)","MIRT052586","CLASH","23622248"
"hsa-let-7a-5p","PEX14","Functional MTI (Weak)","MIRT052548","CLASH","23622248"
"hsa-let-7a-5p","WDR6","Functional MTI (Weak)","MIRT052587","CLASH","23622248"
"hsa-let-7a-5p","CYP2R1","Functional MTI (Weak)","MIRT052588","CLASH","23622248"
"hsa-let-7a-5p","TCERG1","Functional MTI (Weak)","MIRT052589","CLASH","23622248"
"hsa-let-7a-5p","GBF1","Functional MTI (Weak)","MIRT052590","CLASH","23622248"
"hsa-let-7a-5p","CSNK2A1","Functional MTI (Weak)","MIRT052591","CLASH","23622248"
"hsa-let-7a-5p","TAB2","Functional MTI (Weak)","MIRT052592","CLASH","23622248"
"hsa-let-7a-5p","QKI","Functional MTI (Weak)","MIRT052593","CLASH","23622248"
"hsa-let-7a-5p","UBA6","Functional MTI (Weak)","MIRT052594","CLASH","23622248"
"hsa-let-7a-5p","ALDH7A1","Functional MTI (Weak)","MIRT052595","CLASH","23622248"
"hsa-let-7a-5p","ILKAP","Functional MTI (Weak)","MIRT052596","CLASH","23622248"
"hsa-let-7a-5p","DPH5","Functional MTI (Weak)","MIRT052597","CLASH","23622248"
"hsa-let-7a-5p","CNBP","Functional MTI (Weak)","MIRT052598","CLASH","23622248"
"hsa-let-7a-5p","TRIO","Functional MTI (Weak)","MIRT052599","CLASH","23622248"
"hsa-let-7a-5p","NDUFAF7","Functional MTI (Weak)","MIRT052600","CLASH","23622248"
"hsa-let-7a-5p","NFATC2IP","Functional MTI (Weak)","MIRT052601","CLASH","23622248"
"hsa-let-7a-5p","PREB","Functional MTI (Weak)","MIRT052602","CLASH","23622248"
"hsa-let-7a-5p","BIRC6","Functional MTI (Weak)","MIRT052603","CLASH","23622248"
"hsa-let-7a-5p","TMX2","Functional MTI (Weak)","MIRT052549","CLASH","23622248"
"hsa-let-7a-5p","RAVER1","Functional MTI (Weak)","MIRT052550","CLASH","23622248"
"hsa-let-7a-5p","BCL2L11","Functional MTI (Weak)","MIRT052551","CLASH","23622248"
"hsa-let-7a-5p","G2E3","Functional MTI (Weak)","MIRT052552","CLASH","23622248"
"hsa-let-7a-5p","BAZ1B","Functional MTI (Weak)","MIRT052553","CLASH","23622248"
"hsa-let-7a-5p","DYNC2H1","Functional MTI (Weak)","MIRT052554","CLASH","23622248"
"hsa-let-7a-5p","CDC25B","Functional MTI (Weak)","MIRT052555","CLASH","23622248"
"hsa-let-7a-5p","TTC26","Functional MTI (Weak)","MIRT052556","CLASH","23622248"
"hsa-let-7a-5p","LRRC42","Functional MTI (Weak)","MIRT052557","CLASH","23622248"
"hsa-let-7a-5p","NME4","Functional MTI (Weak)","MIRT052558","CLASH","23622248"
"hsa-let-7a-5p","GGPS1","Functional MTI (Weak)","MIRT052559","CLASH","23622248"
"hsa-let-7a-5p","LARP1","Functional MTI (Weak)","MIRT052560","CLASH","23622248"
"hsa-let-7a-5p","MTHFD1","Functional MTI (Weak)","MIRT052561","CLASH","23622248"
"hsa-let-7a-5p","WDR46","Functional MTI (Weak)","MIRT052562","CLASH","23622248"
"hsa-let-7a-5p","TRRAP","Functional MTI (Weak)","MIRT052563","CLASH","23622248"
"hsa-let-7a-5p","ARRDC3","Functional MTI (Weak)","MIRT052564","CLASH","23622248"
"hsa-let-7a-5p","MAP3K1","Functional MTI (Weak)","MIRT052565","CLASH","23622248"
"hsa-let-7a-5p","EZH2","Functional MTI (Weak)","MIRT052566","CLASH","23622248"
"hsa-let-7a-5p","EZH2","Functional MTI","MIRT052566","Luciferase reporter assay, qRT-PCR, Western blot","22972404"
"hsa-let-7a-5p","HOXB4","Functional MTI (Weak)","MIRT052567","CLASH","23622248"
"hsa-let-7a-5p","AMPD2","Functional MTI (Weak)","MIRT052568","CLASH","23622248"
"hsa-let-7a-5p","SF3A1","Functional MTI (Weak)","MIRT052569","CLASH","23622248"
"hsa-let-7a-5p","F2R","Functional MTI (Weak)","MIRT052570","CLASH","23622248"
"hsa-let-7a-5p","IARS","Functional MTI (Weak)","MIRT052634","CLASH","23622248"
"hsa-let-7a-5p","MYO9A","Functional MTI (Weak)","MIRT052604","CLASH","23622248"
"hsa-let-7a-5p","RAB13","Functional MTI (Weak)","MIRT052605","CLASH","23622248"
"hsa-let-7a-5p","SMG7","Functional MTI (Weak)","MIRT052606","CLASH","23622248"
"hsa-let-7a-5p","SLC35C1","Functional MTI (Weak)","MIRT052607","CLASH","23622248"
"hsa-let-7a-5p","GTF3C1","Functional MTI (Weak)","MIRT052608","CLASH","23622248"
"hsa-let-7a-5p","NPTX1","Functional MTI (Weak)","MIRT052609","CLASH","23622248"
"hsa-let-7a-5p","MRPS2","Functional MTI (Weak)","MIRT052610","CLASH","23622248"
"hsa-let-7a-5p","DHX9","Functional MTI (Weak)","MIRT052611","CLASH","23622248"
"hsa-let-7a-5p","NUP58","Functional MTI (Weak)","MIRT052612","CLASH","23622248"
"hsa-let-7a-5p","UNK","Functional MTI (Weak)","MIRT052613","CLASH","23622248"
"hsa-let-7a-5p","COPZ1","Functional MTI (Weak)","MIRT052614","CLASH","23622248"
"hsa-let-7a-5p","SYVN1","Functional MTI (Weak)","MIRT052635","CLASH","23622248"
"hsa-let-7a-5p","ZNF260","Functional MTI (Weak)","MIRT052636","CLASH","23622248"
"hsa-let-7a-5p","CCNB2","Functional MTI (Weak)","MIRT052637","CLASH","23622248"
"hsa-let-7a-5p","SFSWAP","Functional MTI (Weak)","MIRT052638","CLASH","23622248"
"hsa-let-7a-5p","UHRF1","Functional MTI (Weak)","MIRT052615","CLASH","23622248"
"hsa-let-7a-5p","UHRF1","Functional MTI","MIRT052615","Luciferase reporter assay, qRT-PCR, Western blot","26049093"
"hsa-let-7a-5p","ACAD8","Functional MTI (Weak)","MIRT052639","CLASH","23622248"
"hsa-let-7a-5p","TSPAN3","Functional MTI (Weak)","MIRT052616","CLASH","23622248"
"hsa-let-7a-5p","KCTD1","Functional MTI (Weak)","MIRT052617","CLASH","23622248"
"hsa-let-7a-5p","PLOD1","Functional MTI (Weak)","MIRT052618","CLASH","23622248"
"hsa-let-7a-5p","RBFOX2","Functional MTI (Weak)","MIRT052619","CLASH","23622248"
"hsa-let-7a-5p","INTS12","Functional MTI (Weak)","MIRT052640","CLASH","23622248"
"hsa-let-7a-5p","NIPBL","Functional MTI (Weak)","MIRT052641","CLASH","23622248"
"hsa-let-7a-5p","SESN1","Functional MTI (Weak)","MIRT052642","CLASH","23622248"
"hsa-let-7a-5p","CCNG1","Functional MTI (Weak)","MIRT052643","CLASH","23622248"
"hsa-let-7a-5p","RBFOX2","Functional MTI (Weak)","MIRT052619","PAR-CLIP","24398324"
"hsa-let-7a-5p","RBFOX2","Functional MTI (Weak)","MIRT052619","PAR-CLIP","23446348"
"hsa-let-7a-5p","RBFOX2","Functional MTI (Weak)","MIRT052619","PAR-CLIP","22012620"
"hsa-let-7a-5p","RBFOX2","Functional MTI (Weak)","MIRT052619","PAR-CLIP","21572407"
"hsa-let-7a-5p","RBFOX2","Functional MTI (Weak)","MIRT052619","PAR-CLIP","20371350"
"hsa-let-7a-5p","COX14","Functional MTI (Weak)","MIRT052620","CLASH","23622248"
"hsa-let-7a-5p","KPNA6","Functional MTI (Weak)","MIRT052621","CLASH","23622248"
"hsa-let-7a-5p","BMT2","Functional MTI (Weak)","MIRT052622","CLASH","23622248"
"hsa-let-7a-5p","C2CD4A","Functional MTI (Weak)","MIRT052623","CLASH","23622248"
"hsa-let-7a-5p","DSC3","Functional MTI (Weak)","MIRT052624","CLASH","23622248"
"hsa-let-7a-5p","PDE4DIP","Functional MTI (Weak)","MIRT052625","CLASH","23622248"
"hsa-let-7a-5p","SEL1L3","Functional MTI (Weak)","MIRT052626","CLASH","23622248"
"hsa-let-7a-5p","PALD1","Functional MTI (Weak)","MIRT052627","CLASH","23622248"
"hsa-let-7a-5p","METTL6","Functional MTI (Weak)","MIRT052628","CLASH","23622248"
"hsa-let-7a-5p","CRYBG3","Functional MTI (Weak)","MIRT052629","CLASH","23622248"
"hsa-let-7a-5p","ZNF264","Functional MTI (Weak)","MIRT052630","CLASH","23622248"
"hsa-let-7a-5p","ZNF264","Functional MTI (Weak)","MIRT052630","PAR-CLIP","21572407"
"hsa-let-7a-5p","CTDP1","Functional MTI (Weak)","MIRT052631","CLASH","23622248"
"hsa-let-7a-5p","ATXN2L","Functional MTI (Weak)","MIRT052632","CLASH","23622248"
"hsa-let-7a-5p","BCOR","Functional MTI (Weak)","MIRT052633","CLASH","23622248"
"hsa-let-7a-5p","PAK1","Functional MTI","MIRT053026","Immunofluorescence, qRT-PCR, Western blot, Luciferase reporter assay","23339187"
"hsa-let-7a-5p","AURKB","Functional MTI","MIRT053129","Luciferase reporter assay, Western blot","23769985"
"hsa-let-7a-5p","RAB40C","Functional MTI","MIRT053472","Immunohistochemistry, Luciferase reporter assay, qRT-PCR, Western blot","21349817"
"hsa-let-7a-5p","RAB40C","Functional MTI (Weak)","MIRT053472","PAR-CLIP","23592263"
"hsa-let-7a-5p","ADIPOR2","Functional MTI (Weak)","MIRT063192","PAR-CLIP","21572407"
"hsa-let-7a-5p","ESPL1","Functional MTI (Weak)","MIRT065684","PAR-CLIP","23446348"
"hsa-let-7a-5p","ESPL1","Functional MTI (Weak)","MIRT065684","PAR-CLIP","21572407"
"hsa-let-7a-5p","TMTC3","Functional MTI (Weak)","MIRT067397","PAR-CLIP","23592263"
"hsa-let-7a-5p","TXLNA","Functional MTI (Weak)","MIRT068151","PAR-CLIP","21572407"
"hsa-let-7a-5p","NHLRC3","Functional MTI (Weak)","MIRT068525","PAR-CLIP","24398324"
"hsa-let-7a-5p","NHLRC3","Functional MTI (Weak)","MIRT068525","PAR-CLIP","21572407"
"hsa-let-7a-5p","NHLRC3","Functional MTI (Weak)","MIRT068525","PAR-CLIP","20371350"
"hsa-let-7a-5p","IGF1R","Functional MTI (Weak)","MIRT073668","PAR-CLIP","23592263"
"hsa-let-7a-5p","IGF1R","Functional MTI (Weak)","MIRT073668","PAR-CLIP","24398324"
"hsa-let-7a-5p","IGF1R","Functional MTI (Weak)","MIRT073668","PAR-CLIP","23446348"
"hsa-let-7a-5p","IGF1R","Functional MTI (Weak)","MIRT073668","PAR-CLIP","21572407"
"hsa-let-7a-5p","SMCR8","Functional MTI (Weak)","MIRT076219","PAR-CLIP","24398324"
"hsa-let-7a-5p","SMCR8","Functional MTI (Weak)","MIRT076219","PAR-CLIP","23446348"
"hsa-let-7a-5p","SMCR8","Functional MTI (Weak)","MIRT076219","PAR-CLIP","21572407"
"hsa-let-7a-5p","SMCR8","Functional MTI (Weak)","MIRT076219","PAR-CLIP","26701625"
"hsa-let-7a-5p","SMCR8","Functional MTI (Weak)","MIRT076219","PAR-CLIP","27292025"
"hsa-let-7a-5p","ONECUT2","Functional MTI (Weak)","MIRT080395","PAR-CLIP","23446348"
"hsa-let-7a-5p","ZCCHC3","Functional MTI (Weak)","MIRT083296","PAR-CLIP","23446348"
"hsa-let-7a-5p","ZCCHC3","Functional MTI (Weak)","MIRT083296","PAR-CLIP","26701625"
"hsa-let-7a-5p","BACH1","Functional MTI (Weak)","MIRT084972","PAR-CLIP","20371350"
"hsa-let-7a-5p","PCGF3","Functional MTI (Weak)","MIRT094159","PAR-CLIP","23592263"
"hsa-let-7a-5p","PCGF3","Functional MTI (Weak)","MIRT094159","PAR-CLIP","23446348"
"hsa-let-7a-5p","PCGF3","Functional MTI (Weak)","MIRT094159","PAR-CLIP","20371350"
"hsa-let-7a-5p","GRPEL2","Functional MTI (Weak)","MIRT095763","PAR-CLIP","23592263"
"hsa-let-7a-5p","GRPEL2","Functional MTI (Weak)","MIRT095763","PAR-CLIP","24398324"
"hsa-let-7a-5p","GRPEL2","Functional MTI (Weak)","MIRT095763","PAR-CLIP","23446348"
"hsa-let-7a-5p","GRPEL2","Functional MTI (Weak)","MIRT095763","PAR-CLIP","21572407"
"hsa-let-7a-5p","GRPEL2","Functional MTI (Weak)","MIRT095763","PAR-CLIP","20371350"
"hsa-let-7a-5p","GRPEL2","Functional MTI (Weak)","MIRT095763","PAR-CLIP","26701625"
"hsa-let-7a-5p","ABT1","Functional MTI (Weak)","MIRT100091","PAR-CLIP","23592263"
"hsa-let-7a-5p","ABT1","Functional MTI (Weak)","MIRT100091","PAR-CLIP","24398324"
"hsa-let-7a-5p","ABT1","Functional MTI (Weak)","MIRT100091","PAR-CLIP","21572407"
"hsa-let-7a-5p","ABT1","Functional MTI (Weak)","MIRT100091","HITS-CLIP","23313552"
"hsa-let-7a-5p","ABT1","Functional MTI (Weak)","MIRT100091","PAR-CLIP","27292025"
"hsa-let-7a-5p","MDM4","Functional MTI (Weak)","MIRT112239","PAR-CLIP","23592263"
"hsa-let-7a-5p","MDM4","Functional MTI (Weak)","MIRT112239","PAR-CLIP","24398324"
"hsa-let-7a-5p","STK4","Functional MTI (Weak)","MIRT118582","PAR-CLIP","23446348"
"hsa-let-7a-5p","PDE12","Functional MTI (Weak)","MIRT120918","PAR-CLIP","24398324"
"hsa-let-7a-5p","PDE12","Functional MTI (Weak)","MIRT120918","PAR-CLIP","23446348"
"hsa-let-7a-5p","PDE12","Functional MTI (Weak)","MIRT120918","PAR-CLIP","21572407"
"hsa-let-7a-5p","PDE12","Functional MTI (Weak)","MIRT120918","PAR-CLIP","20371350"
"hsa-let-7a-5p","POLR3D","Functional MTI (Weak)","MIRT123972","HITS-CLIP","23313552"
"hsa-let-7a-5p","CALU","Functional MTI (Weak)","MIRT123313","PAR-CLIP","20371350"
"hsa-let-7a-5p","TNFSF9","Functional MTI (Weak)","MIRT152268","PAR-CLIP","23592263"
"hsa-let-7a-5p","TNFSF9","Functional MTI (Weak)","MIRT152268","PAR-CLIP","26701625"
"hsa-let-7a-5p","NCOA3","Functional MTI (Weak)","MIRT153843","PAR-CLIP","24398324"
"hsa-let-7a-5p","NCOA3","Functional MTI (Weak)","MIRT153843","PAR-CLIP","26701625"
"hsa-let-7a-5p","CRY2","Functional MTI (Weak)","MIRT180599","PAR-CLIP","23592263"
"hsa-let-7a-5p","CRY2","Functional MTI (Weak)","MIRT180599","PAR-CLIP","26701625"
"hsa-let-7a-5p","SUOX","Functional MTI (Weak)","MIRT187713","PAR-CLIP","21572407"
"hsa-let-7a-5p","NAA30","Functional MTI (Weak)","MIRT191400","PAR-CLIP","21572407"
"hsa-let-7a-5p","MAPK6","Functional MTI (Weak)","MIRT193097","PAR-CLIP","21572407"
"hsa-let-7a-5p","C5orf51","Functional MTI (Weak)","MIRT215716","PAR-CLIP","23592263"
"hsa-let-7a-5p","C5orf51","Functional MTI (Weak)","MIRT215716","PAR-CLIP","24398324"
"hsa-let-7a-5p","C5orf51","Functional MTI (Weak)","MIRT215716","PAR-CLIP","23446348"
"hsa-let-7a-5p","C5orf51","Functional MTI (Weak)","MIRT215716","PAR-CLIP","21572407"
"hsa-let-7a-5p","C5orf51","Functional MTI (Weak)","MIRT215716","PAR-CLIP","20371350"
"hsa-let-7a-5p","C5orf51","Functional MTI (Weak)","MIRT215716","PAR-CLIP","26701625"
"hsa-let-7a-5p","C5orf51","Functional MTI (Weak)","MIRT215716","PAR-CLIP","27292025"
"hsa-let-7a-5p","UBXN2B","Functional MTI (Weak)","MIRT240326","PAR-CLIP","21572407"
"hsa-let-7a-5p","EDN1","Functional MTI (Weak)","MIRT244065","PAR-CLIP","23592263"
"hsa-let-7a-5p","SALL3","Functional MTI (Weak)","MIRT252326","PAR-CLIP","21572407"
"hsa-let-7a-5p","CDV3","Functional MTI (Weak)","MIRT255310","PAR-CLIP","21572407"
"hsa-let-7a-5p","PGRMC1","Functional MTI (Weak)","MIRT259274","PAR-CLIP","21572407"
"hsa-let-7a-5p","TXLNG","Functional MTI (Weak)","MIRT259475","PAR-CLIP","21572407"
"hsa-let-7a-5p","CLDN12","Functional MTI (Weak)","MIRT260703","PAR-CLIP","24398324"
"hsa-let-7a-5p","CLDN12","Functional MTI (Weak)","MIRT260703","PAR-CLIP","23446348"
"hsa-let-7a-5p","CLDN12","Functional MTI (Weak)","MIRT260703","PAR-CLIP","20371350"
"hsa-let-7a-5p","CLDN12","Functional MTI (Weak)","MIRT260703","PAR-CLIP","27292025"
"hsa-let-7a-5p","PEX11B","Functional MTI (Weak)","MIRT266209","PAR-CLIP","21572407"
"hsa-let-7a-5p","CHTOP","Functional MTI (Weak)","MIRT266622","HITS-CLIP","23313552"
"hsa-let-7a-5p","C1orf21","Functional MTI (Weak)","MIRT268835","PAR-CLIP","20371350"
"hsa-let-7a-5p","ARG2","Functional MTI","MIRT279714","Flow, Luciferase reporter assay, qRT-PCR, Western blot","26989813"
"hsa-let-7a-5p","PDP2","Functional MTI (Weak)","MIRT284525","PAR-CLIP","23592263"
"hsa-let-7a-5p","BZW1","Functional MTI (Weak)","MIRT300033","PAR-CLIP","23592263"
"hsa-let-7a-5p","BZW1","Functional MTI (Weak)","MIRT300033","PAR-CLIP","20371350"
"hsa-let-7a-5p","BZW1","Functional MTI (Weak)","MIRT300033","PAR-CLIP","26701625"
"hsa-let-7a-5p","KREMEN1","Functional MTI (Weak)","MIRT300889","PAR-CLIP","23592263"
"hsa-let-7a-5p","KREMEN1","Functional MTI (Weak)","MIRT300889","PAR-CLIP","26701625"
"hsa-let-7a-5p","MXD1","Functional MTI (Weak)","MIRT303316","PAR-CLIP","21572407"
"hsa-let-7a-5p","NAT8L","Functional MTI (Weak)","MIRT309842","PAR-CLIP","21572407"
"hsa-let-7a-5p","ACER2","Functional MTI (Weak)","MIRT324727","PAR-CLIP","24398324"
"hsa-let-7a-5p","ATP6V1F","Functional MTI (Weak)","MIRT402054","PAR-CLIP","27292025"
"hsa-let-7a-5p","ATP6V1F","Functional MTI (Weak)","MIRT402054","PAR-CLIP","23592263"
"hsa-let-7a-5p","ATP6V1F","Functional MTI (Weak)","MIRT402054","PAR-CLIP","24398324"
"hsa-let-7a-5p","ATP6V1F","Functional MTI (Weak)","MIRT402054","PAR-CLIP","26701625"
"hsa-let-7a-5p","DIS3L2","Functional MTI (Weak)","MIRT438540","Northern blot","24141620"
"hsa-let-7a-5p","TNFRSF10B","Functional MTI","MIRT438636","qRT-PCR, Western blot","24120475"
"hsa-let-7a-5p","NDUFA4P1","Functional MTI (Weak)","MIRT442024","PAR-CLIP","22100165"
"hsa-let-7a-5p","ATP6V1G1","Functional MTI (Weak)","MIRT445662","PAR-CLIP","22100165"
"hsa-let-7a-5p","ATP6V1G1","Functional MTI (Weak)","MIRT445662","PAR-CLIP","22291592"
"hsa-let-7a-5p","ATP6V1G1","Functional MTI (Weak)","MIRT445662","PAR-CLIP","23446348"
"hsa-let-7a-5p","KIF27","Functional MTI (Weak)","MIRT447140","PAR-CLIP","22100165"
"hsa-let-7a-5p","ZNF774","Functional MTI (Weak)","MIRT448260","PAR-CLIP","22100165"
"hsa-let-7a-5p","ZNF774","Functional MTI (Weak)","MIRT448260","HITS-CLIP","27418678"
"hsa-let-7a-5p","ANKRD46","Functional MTI (Weak)","MIRT448999","PAR-CLIP","22100165"
"hsa-let-7a-5p","ANKRD46","Functional MTI (Weak)","MIRT448999","PAR-CLIP","26701625"
"hsa-let-7a-5p","FMNL3","Functional MTI (Weak)","MIRT449957","PAR-CLIP","22100165"
"hsa-let-7a-5p","C19orf53","Functional MTI (Weak)","MIRT451159","PAR-CLIP","23592263"
"hsa-let-7a-5p","C19orf53","Functional MTI (Weak)","MIRT451159","PAR-CLIP","26701625"
"hsa-let-7a-5p","MEIS3P1","Functional MTI (Weak)","MIRT451629","PAR-CLIP","23592263"
"hsa-let-7a-5p","C1RL","Functional MTI (Weak)","MIRT451698","PAR-CLIP","23592263"
"hsa-let-7a-5p","NUCB2","Functional MTI (Weak)","MIRT452096","PAR-CLIP","23592263"
"hsa-let-7a-5p","QDPR","Functional MTI (Weak)","MIRT452435","PAR-CLIP","23592263"
"hsa-let-7a-5p","DISC1","Functional MTI (Weak)","MIRT452947","PAR-CLIP","23592263"
"hsa-let-7a-5p","DISC1","Functional MTI (Weak)","MIRT452947","PAR-CLIP","26701625"
"hsa-let-7a-5p","DISC1","Functional MTI (Weak)","MIRT452947","PAR-CLIP","27292025"
"hsa-let-7a-5p","RHD","Functional MTI (Weak)","MIRT453406","PAR-CLIP","23592263"
"hsa-let-7a-5p","RHD","Functional MTI (Weak)","MIRT453406","HITS-CLIP","23706177"
"hsa-let-7a-5p","RHD","Functional MTI (Weak)","MIRT453406","HITS-CLIP","23313552"
"hsa-let-7a-5p","HIST1H2BK","Functional MTI (Weak)","MIRT454168","PAR-CLIP","23592263"
"hsa-let-7a-5p","HIST1H2BK","Functional MTI (Weak)","MIRT454168","PAR-CLIP","27292025"
"hsa-let-7a-5p","FXN","Functional MTI (Weak)","MIRT454284","PAR-CLIP","23592263"
"hsa-let-7a-5p","RABL2A","Functional MTI (Weak)","MIRT454543","PAR-CLIP","23592263"
"hsa-let-7a-5p","RABL2A","Functional MTI (Weak)","MIRT454543","PAR-CLIP","26701625"
"hsa-let-7a-5p","ACOT9","Functional MTI (Weak)","MIRT454858","PAR-CLIP","23592263"
"hsa-let-7a-5p","ACOT9","Functional MTI (Weak)","MIRT454858","PAR-CLIP","23446348"
"hsa-let-7a-5p","GLO1","Functional MTI (Weak)","MIRT455679","PAR-CLIP","23592263"
"hsa-let-7a-5p","RABL2B","Functional MTI (Weak)","MIRT457252","PAR-CLIP","23592263"
"hsa-let-7a-5p","RABL2B","Functional MTI (Weak)","MIRT457252","PAR-CLIP","26701625"
"hsa-let-7a-5p","ZNF587","Functional MTI (Weak)","MIRT457681","PAR-CLIP","23592263"
"hsa-let-7a-5p","THEM6","Functional MTI (Weak)","MIRT457891","PAR-CLIP","23592263"
"hsa-let-7a-5p","THEM6","Functional MTI (Weak)","MIRT457891","PAR-CLIP","24398324"
"hsa-let-7a-5p","MRPL12","Functional MTI (Weak)","MIRT458021","PAR-CLIP","23592263"
"hsa-let-7a-5p","FUT10","Functional MTI (Weak)","MIRT458282","PAR-CLIP","23592263"
"hsa-let-7a-5p","FUT10","Functional MTI (Weak)","MIRT458282","PAR-CLIP","26701625"
"hsa-let-7a-5p","RRM1","Functional MTI (Weak)","MIRT459740","PAR-CLIP","23592263"
"hsa-let-7a-5p","NOM1","Functional MTI (Weak)","MIRT460456","PAR-CLIP","23592263"
