"miRNA","Target / Target pathway","Support","Source","Experiment(s)","Reference - PMID"
"hsa-miR-122-5p","RBM38","Functional MTI (Weak)","MIRT736116","PAR-CLIP","26701625"
"hsa-miR-122-5p","SH3GL1","Functional MTI (Weak)","MIRT736117","PAR-CLIP","26701625"
"hsa-miR-122-5p","SMCR8","Functional MTI (Weak)","MIRT736118","PAR-CLIP","26701625"
"hsa-miR-122-5p","SMCR8","Functional MTI (Weak)","MIRT736118","PAR-CLIP","27292025"
"hsa-miR-122-5p","VEGFC","Functional MTI","MIRT735476","ELISA, Luciferase reporter assay, qRT-PCR, Western blot","27508026"
"hsa-miR-122-5p","ZNF347","Functional MTI (Weak)","MIRT761366","PAR-CLIP","27292025"
"hsa-miR-122-5p","AK3","Functional MTI (Weak)","MIRT761309","PAR-CLIP","27292025"
"hsa-miR-122-5p","AKAP5","Functional MTI (Weak)","MIRT761310","PAR-CLIP","27292025"
"hsa-miR-122-5p","ALOX5AP","Functional MTI (Weak)","MIRT761311","PAR-CLIP","27292025"
"hsa-miR-122-5p","APOBEC3A","Functional MTI (Weak)","MIRT761312","PAR-CLIP","27292025"
"hsa-miR-122-5p","ARSA","Functional MTI (Weak)","MIRT761313","PAR-CLIP","27292025"
"hsa-miR-122-5p","BORCS7","Functional MTI (Weak)","MIRT761314","PAR-CLIP","27292025"
"hsa-miR-122-5p","C4orf19","Functional MTI (Weak)","MIRT761315","PAR-CLIP","27292025"
"hsa-miR-122-5p","CCDC170","Functional MTI (Weak)","MIRT761316","PAR-CLIP","27292025"
"hsa-miR-122-5p","CISD2","Functional MTI (Weak)","MIRT761317","PAR-CLIP","27292025"
"hsa-miR-122-5p","DBT","Functional MTI (Weak)","MIRT761318","PAR-CLIP","27292025"
"hsa-miR-122-5p","DOCK11","Functional MTI (Weak)","MIRT761319","PAR-CLIP","27292025"
"hsa-miR-122-5p","ECE1","Functional MTI (Weak)","MIRT761320","PAR-CLIP","27292025"
"hsa-miR-122-5p","EEF2K","Functional MTI (Weak)","MIRT761321","PAR-CLIP","27292025"
"hsa-miR-122-5p","EMC3","Functional MTI (Weak)","MIRT761322","PAR-CLIP","27292025"
"hsa-miR-122-5p","FAM210B","Functional MTI (Weak)","MIRT761323","PAR-CLIP","27292025"
"hsa-miR-122-5p","FFAR1","Functional MTI (Weak)","MIRT761324","PAR-CLIP","27292025"
"hsa-miR-122-5p","FUT11","Functional MTI (Weak)","MIRT761325","PAR-CLIP","27292025"
"hsa-miR-122-5p","FUT11","Functional MTI (Weak)","MIRT761325","HITS-CLIP","27418678"
"hsa-miR-122-5p","GALNT6","Functional MTI (Weak)","MIRT761326","PAR-CLIP","27292025"
"hsa-miR-122-5p","GPR161","Functional MTI (Weak)","MIRT761327","PAR-CLIP","27292025"
"hsa-miR-122-5p","GPR75","Functional MTI (Weak)","MIRT761328","PAR-CLIP","27292025"
"hsa-miR-122-5p","GPSM2","Functional MTI (Weak)","MIRT761329","PAR-CLIP","27292025"
"hsa-miR-122-5p","GRSF1","Functional MTI (Weak)","MIRT761330","PAR-CLIP","27292025"
"hsa-miR-122-5p","HEATR5A","Functional MTI (Weak)","MIRT761331","PAR-CLIP","27292025"
"hsa-miR-122-5p","IFITM1","Functional MTI (Weak)","MIRT761332","PAR-CLIP","27292025"
"hsa-miR-122-5p","KLHL7","Functional MTI (Weak)","MIRT761333","PAR-CLIP","27292025"
"hsa-miR-122-5p","KRI1","Functional MTI (Weak)","MIRT761334","PAR-CLIP","27292025"
"hsa-miR-122-5p","LYN","Functional MTI (Weak)","MIRT761335","PAR-CLIP","27292025"
"hsa-miR-122-5p","MAPKAPK5","Functional MTI (Weak)","MIRT761336","PAR-CLIP","27292025"
"hsa-miR-122-5p","MCM8","Functional MTI (Weak)","MIRT761337","PAR-CLIP","27292025"
"hsa-miR-122-5p","MGAT1","Functional MTI (Weak)","MIRT761338","PAR-CLIP","27292025"
"hsa-miR-122-5p","MLXIP","Functional MTI (Weak)","MIRT761339","PAR-CLIP","27292025"
"hsa-miR-122-5p","MOGAT3","Functional MTI (Weak)","MIRT761340","PAR-CLIP","27292025"
"hsa-miR-122-5p","MPRIP","Functional MTI (Weak)","MIRT761341","PAR-CLIP","27292025"
"hsa-miR-122-5p","MREG","Functional MTI (Weak)","MIRT761342","PAR-CLIP","27292025"
"hsa-miR-122-5p","MRPS23","Functional MTI (Weak)","MIRT761343","PAR-CLIP","27292025"
"hsa-miR-122-5p","MSRB1","Functional MTI (Weak)","MIRT761344","PAR-CLIP","27292025"
"hsa-miR-122-5p","NOL10","Functional MTI (Weak)","MIRT761345","PAR-CLIP","27292025"
"hsa-miR-122-5p","NUDT3","Functional MTI (Weak)","MIRT761346","PAR-CLIP","27292025"
"hsa-miR-122-5p","PIK3R2","Functional MTI (Weak)","MIRT761347","PAR-CLIP","27292025"
"hsa-miR-122-5p","POLD4","Functional MTI (Weak)","MIRT761348","PAR-CLIP","27292025"
"hsa-miR-122-5p","PRPF38A","Functional MTI (Weak)","MIRT761349","PAR-CLIP","27292025"
"hsa-miR-122-5p","QSOX1","Functional MTI (Weak)","MIRT761350","PAR-CLIP","27292025"
"hsa-miR-122-5p","RACGAP1","Functional MTI (Weak)","MIRT761351","PAR-CLIP","27292025"
"hsa-miR-122-5p","SEC14L4","Functional MTI (Weak)","MIRT761352","PAR-CLIP","27292025"
"hsa-miR-122-5p","SIGLEC6","Functional MTI (Weak)","MIRT761353","PAR-CLIP","27292025"
"hsa-miR-122-5p","SLC10A3","Functional MTI (Weak)","MIRT761354","PAR-CLIP","27292025"
"hsa-miR-122-5p","SMYD4","Functional MTI (Weak)","MIRT761355","PAR-CLIP","27292025"
"hsa-miR-122-5p","TFDP2","Functional MTI (Weak)","MIRT761356","PAR-CLIP","27292025"
"hsa-miR-122-5p","TIMM50","Functional MTI (Weak)","MIRT761357","PAR-CLIP","27292025"
"hsa-miR-122-5p","TUBD1","Functional MTI (Weak)","MIRT761358","PAR-CLIP","27292025"
"hsa-miR-122-5p","UROS","Functional MTI (Weak)","MIRT761359","PAR-CLIP","27292025"
"hsa-miR-122-5p","VDR","Functional MTI (Weak)","MIRT761360","PAR-CLIP","27292025"
"hsa-miR-122-5p","VWC2","Functional MTI (Weak)","MIRT761361","PAR-CLIP","27292025"
"hsa-miR-122-5p","ZNF106","Functional MTI (Weak)","MIRT761362","PAR-CLIP","27292025"
"hsa-miR-122-5p","ZNF154","Functional MTI (Weak)","MIRT761363","PAR-CLIP","27292025"
"hsa-miR-122-5p","ZNF226","Functional MTI (Weak)","MIRT761364","PAR-CLIP","27292025"
"hsa-miR-122-5p","ZNF320","Functional MTI (Weak)","MIRT761365","PAR-CLIP","27292025"
"hsa-miR-122-5p","CALCOCO2","Functional MTI (Weak)","MIRT783147","HITS-CLIP","27418678"
"hsa-miR-122-5p","FAM9B","Functional MTI (Weak)","MIRT783148","HITS-CLIP","27418678"
"hsa-miR-122-5p","GFPT1","Functional MTI (Weak)","MIRT783149","HITS-CLIP","27418678"
"hsa-miR-122-5p","GLB1L","Functional MTI (Weak)","MIRT783150","HITS-CLIP","27418678"
"hsa-miR-122-5p","ISPD","Functional MTI (Weak)","MIRT783151","HITS-CLIP","27418678"
"hsa-miR-122-5p","LRP2BP","Functional MTI (Weak)","MIRT783152","HITS-CLIP","27418678"
"hsa-miR-122-5p","LUC7L","Functional MTI (Weak)","MIRT783153","HITS-CLIP","27418678"
"hsa-miR-122-5p","MAGT1","Functional MTI (Weak)","MIRT783154","HITS-CLIP","27418678"
"hsa-miR-122-5p","METTL2B","Functional MTI (Weak)","MIRT783155","HITS-CLIP","27418678"
"hsa-miR-122-5p","PIGX","Functional MTI (Weak)","MIRT783156","HITS-CLIP","27418678"
"hsa-miR-122-5p","PTPN2","Functional MTI (Weak)","MIRT783157","HITS-CLIP","27418678"
"hsa-miR-122-5p","SLITRK3","Functional MTI (Weak)","MIRT783158","HITS-CLIP","27418678"
"hsa-miR-122-5p","TNIP3","Functional MTI (Weak)","MIRT783159","HITS-CLIP","27418678"
"hsa-miR-122-5p","TTLL12","Functional MTI (Weak)","MIRT783160","HITS-CLIP","27418678"
"hsa-miR-122-5p","UBE2G2","Functional MTI (Weak)","MIRT783161","HITS-CLIP","27418678"
"hsa-miR-122-5p","ZC3H15","Functional MTI (Weak)","MIRT783162","HITS-CLIP","27418678"
"hsa-miR-122-5p","CYP7A1","Functional MTI","MIRT000012","qRT-PCR, Luciferase reporter assay","20351063"
"hsa-miR-122-5p","IGF1R","Functional MTI","MIRT000364","Luciferase reporter assay, qRT-PCR, Western blot","19726678"
"hsa-miR-122-5p","IGF1R","Functional MTI","MIRT000364","Reporter assay;qRT-PCR","20884628"
"hsa-miR-122-5p","SRF","Functional MTI","MIRT000365","Luciferase reporter assay, qRT-PCR, Western blot","19726678"
"hsa-miR-122-5p","IGF1R","Functional MTI","MIRT000364","Luciferase reporter assay, qRT-PCR, Western blot","23056576"
"hsa-miR-122-5p","RAC1","Functional MTI","MIRT000663","Luciferase reporter assay,","19935707"
"hsa-miR-122-5p","RAC1","Functional MTI","MIRT000663","Microarray, qRT-PCR, Western blot","26540468"
"hsa-miR-122-5p","RHOA","Functional MTI","MIRT000717","Luciferase reporter assay","19617899"
"hsa-miR-122-5p","RHOA","Functional MTI","MIRT000717","Luciferase reporter assay,","19935707"
"hsa-miR-122-5p","CCNG1","Functional MTI","MIRT003006","Reporter assay","17616664"
"hsa-miR-122-5p","CCNG1","Functional MTI","MIRT003006","Western blot","19584283"
"hsa-miR-122-5p","CCNG1","Functional MTI (Weak)","MIRT003006","qRT-PCR","23126531"
"hsa-miR-122-5p","CCNG1","Functional MTI","MIRT003006","Reporter assay;Western blot","18692484"
"hsa-miR-122-5p","CCNG1","Functional MTI","MIRT003006","qRT-PCR, Western blot","27528885"
"hsa-miR-122-5p","ADAM17","Functional MTI","MIRT003112","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","GTF2B","Functional MTI (Weak)","MIRT003079","qRT-PCR","18073344"
"hsa-miR-122-5p","GYS1","Functional MTI","MIRT003080","qRT-PCR, Western blot, Northern blot","18073344"
"hsa-miR-122-5p","GYS1","Functional MTI (Weak)","MIRT003080","Microarray","17612493"
"hsa-miR-122-5p","ANK2","Functional MTI","MIRT003081","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","NFATC2IP","Functional MTI","MIRT003082","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","ENTPD4","Functional MTI","MIRT003083","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","ANXA11","Functional MTI","MIRT003084","Luciferase reporter assay, qRT-PCR, Microarray","19296470"
"hsa-miR-122-5p","ALDOA","Functional MTI","MIRT003085","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","ALDOA","Functional MTI (Weak)","MIRT003085","Northern blot","18073344"
"hsa-miR-122-5p","RAB6B","Functional MTI","MIRT003086","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","ADAM17","Functional MTI (Weak)","MIRT003112","qRT-PCR","19726678"
"hsa-miR-122-5p","RAB11FIP1","Functional MTI","MIRT003087","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","RAB11FIP1","Functional MTI (Weak)","MIRT003087","HITS-CLIP","23824327"
"hsa-miR-122-5p","FOXP1","Functional MTI","MIRT003088","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","MECP2","Functional MTI","MIRT003089","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","NCAM1","Functional MTI","MIRT003090","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","NCAM1","Functional MTI (Weak)","MIRT003090","Microarray","17179747"
"hsa-miR-122-5p","ADAM17","Functional MTI","MIRT003112","Luciferase reporter assay,","19935707"
"hsa-miR-122-5p","NCAM1","Functional MTI (Weak)","MIRT003090","Microarray","17612493"
"hsa-miR-122-5p","UBAP2","Functional MTI","MIRT003091","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","TBX19","Functional MTI","MIRT003092","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","AACS","Functional MTI","MIRT003093","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","DUSP2","Functional MTI","MIRT003094","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","ATP1A2","Functional MTI","MIRT003095","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","MAPK11","Functional MTI","MIRT003097","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","FUNDC2","Functional MTI","MIRT003098","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","AKT3","Functional MTI","MIRT003099","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","AKT3","Functional MTI","MIRT003099","Immunoblot, Luciferase reporter assay, qRT-PCR","24244539"
"hsa-miR-122-5p","TPD52L2","Functional MTI","MIRT003100","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","TPD52L2","Functional MTI (Weak)","MIRT003100","Microarray","18073344"
"hsa-miR-122-5p","GALNT10","Functional MTI","MIRT003102","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","GALNT10","Functional MTI","MIRT003102","Immunohistochemistry, In situ hybridization, qRT-PCR, Luciferase reporter assay, Immunoprecipitaion, Western blot","25422324"
"hsa-miR-122-5p","G6PC3","Functional MTI","MIRT003103","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","G6PC3","Functional MTI (Weak)","MIRT003103","Microarray","17612493"
"hsa-miR-122-5p","AP3M2","Functional MTI","MIRT003104","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","SLC7A1","Functional MTI","MIRT003105","Luciferase reporter assay, Western blot, Reporter assay;Other","17179747"
"hsa-miR-122-5p","SLC7A1","Functional MTI","MIRT003105","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","SLC7A1","Functional MTI (Weak)","MIRT003105","Northern blot","18073344"
"hsa-miR-122-5p","SLC7A1","Functional MTI","MIRT003105","Luciferase reporter assay","16777601"
"hsa-miR-122-5p","XPO6","Functional MTI","MIRT003106","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","FOXJ3","Functional MTI","MIRT003107","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","SLC7A11","Functional MTI","MIRT003108","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","TRIB1","Functional MTI","MIRT003109","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","EGLN3","Functional MTI","MIRT003110","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","NUMBL","Functional MTI","MIRT003111","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","DSTYK","Functional MTI","MIRT003727","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","FAM117B","Functional MTI","MIRT003728","Luciferase reporter assay, qRT-PCR","19296470"
"hsa-miR-122-5p","BCL2L2","Functional MTI","MIRT004364","Luciferase reporter assay, qRT-PCR, Western blot, Reporter assay;Western blot;Other","18692484"
"hsa-miR-122-5p","BCL2L2","Functional MTI (Weak)","MIRT004364","qRT-PCR","24121065"
"hsa-miR-122-5p","BCL2L2","Functional MTI","MIRT004364","Immunohistochemistry, Luciferase reporter assay, Microarray, qRT-PCR, Western blot","27415790"
"hsa-miR-122-5p","ADAM10","Functional MTI","MIRT004879","Luciferase reporter assay, qRT-PCR, Western blot","19726678"
"hsa-miR-122-5p","PRKAB1","Functional MTI","MIRT004527","Luciferase reporter assay","16459310"
"hsa-miR-122-5p","ADAM10","Functional MTI","MIRT004879","Immunohistochemistry, Luciferase reporter assay, qRT-PCR","25318895"
"hsa-miR-122-5p","WNT1","Functional MTI","MIRT006421","Luciferase reporter assay, qRT-PCR, Western blot","22276989"
"hsa-miR-122-5p","WNT1","Functional MTI","MIRT006421","Luciferase reporter assay, qRT-PCR","27687586"
"hsa-miR-122-5p","PRKRA","Functional MTI","MIRT006123","Luciferase reporter assay, Microarray, qRT-PCR, Western blot","21937511"
"hsa-miR-122-5p","NT5C3A","Functional MTI","MIRT007081","Luciferase reporter assay","23055569"
"hsa-miR-122-5p","PTPN1","Functional MTI","MIRT007007","Luciferase reporter assay","22807119"
"hsa-miR-122-5p","P4HA1","Functional MTI","MIRT007082","Luciferase reporter assay","23178710"
"hsa-miR-122-5p","ZNF395","Functional MTI","MIRT007083","GFP reporter assay","23221562"
"hsa-miR-122-5p","SOCS1","Functional MTI","MIRT007084","GFP reporter assay","23348614"
"hsa-miR-122-5p","SSR3","Functional MTI (Weak)","MIRT023217","Microarray","17612493"
"hsa-miR-122-5p","PHOX2A","Functional MTI (Weak)","MIRT023218","Microarray","19296470"
"hsa-miR-122-5p","DZIP1L","Functional MTI (Weak)","MIRT023219","Microarray","19296470"
"hsa-miR-122-5p","RAI14","Functional MTI (Weak)","MIRT023221","Microarray","20633528"
"hsa-miR-122-5p","STARD13","Functional MTI (Weak)","MIRT023222","Microarray","17612493"
"hsa-miR-122-5p","CNN3","Functional MTI (Weak)","MIRT023223","Proteomics","21750653"
"hsa-miR-122-5p","A2M","Functional MTI (Weak)","MIRT023224","Microarray","17612493"
"hsa-miR-122-5p","EFCAB6","Functional MTI (Weak)","MIRT023225","Proteomics","21750653"
"hsa-miR-122-5p","GLOD4","Functional MTI (Weak)","MIRT023226","Proteomics","21750653"
"hsa-miR-122-5p","CALR","Functional MTI (Weak)","MIRT023227","Proteomics","21750653"
"hsa-miR-122-5p","POFUT1","Functional MTI (Weak)","MIRT023228","Microarray","17612493"
"hsa-miR-122-5p","SLC19A2","Functional MTI (Weak)","MIRT023284","Microarray","17612493"
"hsa-miR-122-5p","MARCKS","Functional MTI (Weak)","MIRT023285","Microarray","17612493"
"hsa-miR-122-5p","PYGO1","Functional MTI (Weak)","MIRT023229","Microarray","17612493"
"hsa-miR-122-5p","CLEC11A","Functional MTI (Weak)","MIRT023286","Microarray","17612493"
"hsa-miR-122-5p","CENPF","Functional MTI (Weak)","MIRT023287","Proteomics","21750653"
"hsa-miR-122-5p","CDY2B","Functional MTI (Weak)","MIRT023230","Microarray","17612493"
"hsa-miR-122-5p","PFDN1","Functional MTI (Weak)","MIRT023289","Microarray","17612493"
"hsa-miR-122-5p","SPAG9","Functional MTI (Weak)","MIRT023290","Microarray","17612493"
"hsa-miR-122-5p","CEACAM8","Functional MTI (Weak)","MIRT023291","Microarray","17612493"
"hsa-miR-122-5p","CDC42EP3","Functional MTI (Weak)","MIRT023231","Microarray","17612493"
"hsa-miR-122-5p","KRT10","Functional MTI (Weak)","MIRT023292","Proteomics","21750653"
"hsa-miR-122-5p","SET","Functional MTI (Weak)","MIRT023293","Proteomics","21750653"
"hsa-miR-122-5p","CS","Functional MTI (Weak)","MIRT023232","PAR-CLIP","23592263"
"hsa-miR-122-5p","SLC11A2","Functional MTI (Weak)","MIRT023294","Microarray","17612493"
"hsa-miR-122-5p","MYCBP","Functional MTI (Weak)","MIRT023295","Microarray","17612493"
"hsa-miR-122-5p","MYCBP","Functional MTI (Weak)","MIRT023295","HITS-CLIP","23824327"
"hsa-miR-122-5p","GPHB5","Functional MTI (Weak)","MIRT023296","Microarray","17612493"
"hsa-miR-122-5p","STAU2","Functional MTI (Weak)","MIRT023297","Microarray","17612493"
"hsa-miR-122-5p","ERP29","Functional MTI (Weak)","MIRT023299","Proteomics","21750653"
"hsa-miR-122-5p","SPTLC1","Functional MTI (Weak)","MIRT023301","Microarray","17612493"
"hsa-miR-122-5p","GTF2H2","Functional MTI (Weak)","MIRT023302","Microarray","17612493"
"hsa-miR-122-5p","C14orf39","Functional MTI (Weak)","MIRT023303","Microarray","17612493"
"hsa-miR-122-5p","UBE2K","Functional MTI (Weak)","MIRT023304","Proteomics","21750653"
"hsa-miR-122-5p","PPP1R9B","Functional MTI (Weak)","MIRT023305","Microarray","17612493"
"hsa-miR-122-5p","PSMD10","Functional MTI (Weak)","MIRT023306","Proteomics","21750653"
"hsa-miR-122-5p","CALD1","Functional MTI (Weak)","MIRT023307","Proteomics","21750653"
"hsa-miR-122-5p","NMNAT2","Functional MTI (Weak)","MIRT023309","Microarray","17612493"
"hsa-miR-122-5p","SCN4B","Functional MTI (Weak)","MIRT023310","Microarray","17612493"
"hsa-miR-122-5p","C1orf122","Functional MTI (Weak)","MIRT023311","Microarray","17612493"
"hsa-miR-122-5p","PAK1","Functional MTI (Weak)","MIRT023312","Microarray","17612493"
"hsa-miR-122-5p","DNAJB1","Functional MTI (Weak)","MIRT023313","Microarray","17612493"
"hsa-miR-122-5p","DMXL1","Functional MTI (Weak)","MIRT023314","Microarray","17612493"
"hsa-miR-122-5p","ZNF160","Functional MTI (Weak)","MIRT023315","Microarray","17612493"
"hsa-miR-122-5p","CSRP1","Functional MTI (Weak)","MIRT023316","Microarray","17612493"
"hsa-miR-122-5p","PHKA1","Functional MTI (Weak)","MIRT023317","Microarray","17612493"
"hsa-miR-122-5p","RBBP5","Functional MTI (Weak)","MIRT023318","Microarray","17612493"
"hsa-miR-122-5p","ANKRD13C","Functional MTI (Weak)","MIRT023319","Microarray","17612493"
"hsa-miR-122-5p","SUCLA2","Functional MTI (Weak)","MIRT023320","Microarray","17612493"
"hsa-miR-122-5p","PEA15","Functional MTI (Weak)","MIRT023321","Microarray","17612493"
"hsa-miR-122-5p","MTPN","Functional MTI (Weak)","MIRT023322","Microarray","17612493"
"hsa-miR-122-5p","YKT6","Functional MTI (Weak)","MIRT023323","Microarray","17612493"
"hsa-miR-122-5p","MOB3B","Functional MTI (Weak)","MIRT023324","Microarray","17612493"
"hsa-miR-122-5p","FAM118A","Functional MTI (Weak)","MIRT023325","Microarray","17612493"
"hsa-miR-122-5p","ZNF264","Functional MTI (Weak)","MIRT023326","Microarray","17612493"
"hsa-miR-122-5p","HECTD3","Functional MTI (Weak)","MIRT023327","Microarray","17612493"
"hsa-miR-122-5p","BATF2","Functional MTI (Weak)","MIRT023328","Microarray","17612493"
"hsa-miR-122-5p","PIP4K2A","Functional MTI (Weak)","MIRT023329","Microarray","17612493"
"hsa-miR-122-5p","MAPRE1","Functional MTI (Weak)","MIRT023330","Microarray","17612493"
"hsa-miR-122-5p","TBC1D22B","Functional MTI (Weak)","MIRT023331","Microarray","17612493"
"hsa-miR-122-5p","SLC9A1","Functional MTI (Weak)","MIRT023332","Microarray","17612493"
"hsa-miR-122-5p","SLC9A1","Functional MTI (Weak)","MIRT023332","PAR-CLIP","23592263"
"hsa-miR-122-5p","NPEPPS","Functional MTI (Weak)","MIRT023333","Microarray","17612493"
"hsa-miR-122-5p","CALU","Functional MTI (Weak)","MIRT023336","Proteomics","21750653"
"hsa-miR-122-5p","BRI3BP","Functional MTI (Weak)","MIRT023337","Microarray","17612493"
"hsa-miR-122-5p","PSPH","Functional MTI (Weak)","MIRT023338","Proteomics","21750653"
"hsa-miR-122-5p","APMAP","Functional MTI (Weak)","MIRT023339","Proteomics","21750653"
"hsa-miR-122-5p","WASF1","Functional MTI (Weak)","MIRT023340","Microarray","17612493"
"hsa-miR-122-5p","LCA5","Functional MTI (Weak)","MIRT023341","Microarray","17612493"
"hsa-miR-122-5p","NODAL","Functional MTI (Weak)","MIRT023342","Microarray","17612493"
"hsa-miR-122-5p","CASP7","Functional MTI (Weak)","MIRT023343","Microarray","17612493"
"hsa-miR-122-5p","CPA3","Functional MTI (Weak)","MIRT023344","Microarray","17612493"
"hsa-miR-122-5p","TCP11","Functional MTI (Weak)","MIRT023346","Microarray","17612493"
"hsa-miR-122-5p","NALCN","Functional MTI (Weak)","MIRT023347","Microarray","17612493"
"hsa-miR-122-5p","PLAGL2","Functional MTI (Weak)","MIRT023348","Microarray","17612493"
"hsa-miR-122-5p","IDS","Functional MTI (Weak)","MIRT023349","Microarray","17612493"
"hsa-miR-122-5p","IDS","Functional MTI (Weak)","MIRT023349","HITS-CLIP","24906430"
"hsa-miR-122-5p","PARP11","Functional MTI (Weak)","MIRT023350","Microarray","17612493"
"hsa-miR-122-5p","MAZ","Functional MTI (Weak)","MIRT023351","Microarray","17612493"
"hsa-miR-122-5p","CPNE4","Functional MTI (Weak)","MIRT023352","Microarray","17612493"
